y,metric,model,layer,layer_idx,horizon,aggregation,fold,rsquared,rsquared_adj,aic,bic,delta_rsquared,delta_rsquared_adj,delta_rsquared_aic,delta_rsquared_bic,anova_rss,anova_delta_ss,anova_p
meanItemRT,Information value,gpt2_xl,All,All,6,mean,9,0.2816099698804303,0.2815548308389204,2549191.5254402324,2549411.410618129,0.04707623272810835,0.04704165597036525,-16514.61694101803,-16378.497545177117,,,
meanItemRT,Information value,gpt2_xl,All,All,7,mean,9,0.28321656050181376,0.28316154477196365,2548608.0842511333,2548827.96942903,0.04868282334949181,0.048648369903408484,-17098.058130117133,-16961.93873427622,,,
meanItemRT,Information value,gpt2_xl,All,All,8,mean,9,0.28334352602915225,0.2832885200443671,2548561.9203604935,2548781.8055383903,0.048809788876830296,0.048775345175811946,-17144.22202075692,-17008.102624916006,,,
meanItemRT,Information value,gpt2_xl,All,All,9,mean,9,0.2822768540572167,0.2822217662014872,2548949.5017649108,2549169.3869428076,0.047743116904894745,0.04770859133293204,-16756.64061633963,-16620.52122049872,,,
meanItemRT,Information value,gpt2_xl,All,All,10,mean,9,0.2811105618583818,0.28105538448549416,2549372.622076798,2549592.507254695,0.04657682470605984,0.046542209616939,-16333.520304452162,-16197.40090861125,,,
sdItemRT,Information value,gpt2_small,All,All,All,mean,full,0.1896608224404166,0.18927722794219204,3175779.4020138127,3177238.9010288366,0.07271762846820073,0.07235538292450139,-24622.866372541524,-23247.97599606961,982165282.6087902,88136834.66496336,0.0
sdItemRT,Information value,gpt2_small,All,All,All,min,full,0.1598631113280774,0.1594654113313666,3186235.5791471605,3187695.0781621845,0.04291991735586154,0.04254356631367595,-14166.689239193685,-12791.798862721771,1018281366.0541002,52020751.21965337,0.0
sdItemRT,Information value,gpt2_small,All,All,All,max,full,0.18018039944107234,0.17979231714538702,3179147.267750442,3180606.766765466,0.06323720546885647,0.06287047212769636,-21255.000635912176,-19880.110259440262,993655955.3940353,76646161.87971818,0.0
sdItemRT,Information value,gpt2_small,0,0,All,mean,full,0.13533027233530515,0.13527950269277889,3194329.6028735247,3194519.972310267,0.018387078363089282,0.018357657675088235,-6072.665512829553,-5966.904714639299,1048016202.292794,22285914.980959535,0.0
sdItemRT,Information value,gpt2_small,1,1,All,mean,full,0.1345970175165887,0.13454620482053126,3194575.041358242,3194765.410794984,0.017653823544372838,0.017624359802840606,-5827.227028112393,-5721.466229922138,1048904938.0792308,21397179.19452274,0.0
sdItemRT,Information value,gpt2_small,2,2,All,mean,full,0.13339222055144162,0.1333413371149509,3194977.8654288063,3195168.2348655486,0.016449026579225756,0.016419492097260235,-5424.402957547922,-5318.642159357667,1050365202.84802,19936914.425733566,0.0
sdItemRT,Information value,gpt2_small,3,3,All,mean,full,0.13314448292299408,0.13309358494042822,3195060.627127005,3195250.996563747,0.016201288950778214,0.01617173992273757,-5341.641259349417,-5235.880461159162,1050665471.309172,19636645.96458149,0.0
sdItemRT,Information value,gpt2_small,4,4,All,mean,full,0.13271678930743602,0.1326658662125627,3195203.4510651296,3195393.820501872,0.01577359533522016,0.01574402119487206,-5198.817321224604,-5093.056523034349,1051183854.0215316,19118263.252221942,0.0
sdItemRT,Information value,gpt2_small,5,5,All,mean,full,0.13245463836711957,0.1324036998798842,3195290.958896682,3195481.3283334244,0.015511444394903706,0.015481854862193556,-5111.309489672072,-5005.5486914818175,1051501592.0249655,18800525.248788,0.0
sdItemRT,Information value,gpt2_small,6,6,All,mean,full,0.13074934499002655,0.13069830637538715,3195859.5531886634,3196049.9226254057,0.013806151017810686,0.013776461357696501,-4542.715197690763,-4436.954399500508,1053568479.5678923,16733637.70586121,0.0
sdItemRT,Information value,gpt2_small,7,7,All,mean,full,0.13003389126814768,0.12998281064518014,3196097.7741232086,3196288.143559951,0.013090697295931819,0.013060965627489485,-4304.494263145607,-4198.733464955352,1054435639.6736876,15866477.600065947,0.0
sdItemRT,Information value,gpt2_small,8,8,All,mean,full,0.12856609260639984,0.12851492580068413,3196585.8868272756,3196776.256264018,0.011622898634183976,0.011593080782993481,-3816.3815590785816,-3710.620760888327,1056214673.5984325,14087443.675320983,0.0
sdItemRT,Information value,gpt2_small,9,9,All,mean,full,0.12834263675237323,0.1282914568263025,3196660.1243849834,3196850.4938217257,0.011399442780157365,0.011369611808611846,-3742.1440013707615,-3636.383203180507,1056485511.5242028,13816605.7495507,0.0
sdItemRT,Information value,gpt2_small,10,10,All,mean,full,0.12814252438292306,0.12809133270712503,3196726.590508965,3196916.959945707,0.011199330410707198,0.011169487689434376,-3675.67787738936,-3569.9170791991055,1056728056.1614822,13574061.112271309,0.0
sdItemRT,Information value,gpt2_small,11,11,All,mean,full,0.12784265804171424,0.12779144875907,3196826.1607639673,3197016.5302007096,0.010899464069498377,0.010869603741379352,-3576.1076223868877,-3470.346824196633,1057091506.8225316,13210610.451221943,0.0
sdItemRT,Information value,gpt2_small,12,12,All,mean,full,0.12420614891609638,0.1241547261134659,3198030.941657349,3198221.3110940913,0.007262954943880517,0.007232881095775245,-2371.3267290052027,-2265.565930814948,1061499109.3573471,8803007.916406393,0.0
sdItemRT,Information value,gpt2_small,All,All,1,mean,full,0.12343019543280553,0.12336964378981641,3198293.3685343787,3198515.466210578,0.00648700146058967,0.006447798772125757,-2108.899851975497,-1971.4108143281192,1062439597.7272947,7862519.54645884,0.0
sdItemRT,Information value,gpt2_small,All,All,2,mean,full,0.1322262831160259,0.13216633908872044,3195373.1639425135,3195595.261618713,0.015283089143810047,0.01524449407102979,-5029.1044438406825,-4891.615406193305,1051778368.2267543,18523749.046999216,0.0
sdItemRT,Information value,gpt2_small,All,All,3,mean,full,0.13383862239567046,0.1337787897454532,3194834.6762423445,3195056.773918544,0.016895428423454595,0.016856944727762557,-5567.592144009657,-5430.1031063622795,1049824144.9729527,20477972.3008008,0.0
sdItemRT,Information value,gpt2_small,All,All,4,mean,full,0.13630084499118855,0.1362411824262546,3194010.407975276,3194232.5056514754,0.019357651018972688,0.019319337408563952,-6391.8604110782035,-6254.371373430826,1046839827.2719923,23462290.001761198,0.0
sdItemRT,Information value,gpt2_small,All,All,5,mean,full,0.1363612682449189,0.13630160985389939,3193990.1508004945,3194212.248476694,0.019418074272703034,0.019379764836208735,-6412.117585859727,-6274.628548212349,1046766591.7383792,23535525.535374284,0.0
sdItemRT,Information value,gpt2_small,All,All,6,mean,full,0.135502128383288,0.13544241064465012,3194278.0483055725,3194500.145981772,0.018558934411072148,0.018520565626959473,-6124.220080781728,-5986.73104313435,1047807905.5096575,22494211.76409602,0.0
sdItemRT,Information value,gpt2_small,All,All,7,mean,full,0.13554517899568674,0.1354854642308968,3194263.628869104,3194485.7265453036,0.01860198502347088,0.01856361921320615,-6138.639517250005,-6001.1504796026275,1047755726.3505301,22546390.923223376,0.0
sdItemRT,Information value,gpt2_small,All,All,8,mean,full,0.13578103442310308,0.135721335950722,3194184.6183535457,3194406.716029745,0.01883784045088721,0.01879949093303135,-6217.6500328085385,-6080.160995161161,1047469859.6185021,22832257.655251384,0.0
sdItemRT,Information value,gpt2_small,All,All,9,mean,full,0.13667073421506692,0.13661109720132147,3193886.378682848,3194108.4763590475,0.01972754024285106,0.019689252183630823,-6515.889703506138,-6378.4006658587605,1046391505.9219145,23910611.351839066,0.0
sdItemRT,Information value,gpt2_small,All,All,10,mean,full,0.13722788887759252,0.13716829035094757,3193699.4561959393,3193921.5538721387,0.020284694905376655,0.020246445333256924,-6702.812190414872,-6565.323152767494,1045716210.95688,24585906.31687355,0.0
sdItemRT,Information value,gpt2_small,0,0,1,mean,full,0.11808129629359987,0.11805692884996632,3200030.8508143504,3200126.0355327213,0.0011381023213840047,0.001135083832275674,-371.41757200378925,-360.8414921849035,1068922689.2279737,1379428.0457798243,3.394371404947544e-83
sdItemRT,Information value,gpt2_small,0,0,2,mean,full,0.12127321156446291,0.12124893231355627,3198980.9893954736,3199076.1741138445,0.0043300175922470485,0.004327087295865617,-1421.2789908805862,-1410.7029110617004,1065053953.2086788,5248164.065074682,1.8794533041e-311
sdItemRT,Information value,gpt2_small,0,0,3,mean,full,0.12051739237505565,0.12049309224083926,3199229.9321032534,3199325.1168216243,0.00357419840283979,0.0035712472231486103,-1172.336283100769,-1161.7602032818832,1065970037.9646955,4332079.30905807,2.3505229991345463e-257
sdItemRT,Information value,gpt2_small,0,0,4,mean,full,0.12096157788498785,0.12093729002363207,3199083.657511382,3199178.842229753,0.004018383912771983,0.00401544500594142,-1318.6108749723062,-1308.0347951534204,1065431666.3803335,4870450.893419981,3.8338239299375443e-289
sdItemRT,Information value,gpt2_small,0,0,5,mean,full,0.12143682139124723,0.12141254666088563,3198927.0733511406,3199022.2580695115,0.004493627419031365,0.004490701643194983,-1475.1950352136046,-1464.6189553947188,1064855651.193657,5446466.080096483,3.5e-323
sdItemRT,Information value,gpt2_small,0,0,6,mean,full,0.12150993531813725,0.12148566260791593,3198902.9761138996,3198998.1608322705,0.004566741345921388,0.004563817590225283,-1499.2922724545933,-1488.7161926357076,1064767034.0285796,5535083.245173931,0.0
sdItemRT,Information value,gpt2_small,0,0,7,mean,full,0.12184673402195212,0.12182247061749041,3198791.9464844065,3198887.1312027774,0.004903540049736255,0.004900625599799757,-1610.3219019477256,-1599.7458221288398,1064358819.785365,5943297.488388538,0.0
sdItemRT,Information value,gpt2_small,0,0,8,mean,full,0.12181719635522315,0.12179293213463471,3198801.685624867,3198896.870343238,0.004874002383007281,0.004871087116944062,-1600.5827614869922,-1590.0066816681065,1064394620.6840428,5907496.589710712,0.0
sdItemRT,Information value,gpt2_small,0,0,9,mean,full,0.12219279230955216,0.12216853846669262,3198677.819960571,3198773.004678942,0.005249598337336292,0.005246693449001971,-1724.44842578331,-1713.8723459644243,1063939382.535813,6362734.73794055,0.0
sdItemRT,Information value,gpt2_small,0,0,10,mean,full,0.1225035229730671,0.12247927771570633,3198575.3057863703,3198670.490504741,0.0055603290008512385,0.005557432698015674,-1826.9625999839045,-1816.3865201650187,1063562763.8576127,6739353.416140795,0.0
sdItemRT,Information value,gpt2_small,1,1,1,mean,full,0.11699995719415879,0.11697555987308927,3200385.655470052,3200480.8401884227,5.6763221942923714e-05,5.371485539862331e-05,-16.612916302401572,-6.036836483515799,1070233317.853134,68799.42061948776,1.6018323330630907e-05
sdItemRT,Information value,gpt2_small,1,1,2,mean,full,0.12210519481905613,0.12208093855587498,3198706.7129795398,3198801.8976979107,0.0051620008468402645,0.005159093538184334,-1695.555406814441,-1684.9793269955553,1064045554.3912427,6256562.882510781,0.0
sdItemRT,Information value,gpt2_small,1,1,3,mean,full,0.12026799406546251,0.12024368704036237,3199312.029001561,3199407.213719932,0.0033248000932466493,0.003321842022671717,-1090.2393847932108,-1079.663304974325,1066272319.241483,4029798.0322705507,1.6345726668576945e-239
sdItemRT,Information value,gpt2_small,1,1,4,mean,full,0.12070568355499611,0.12068138862327138,3199167.93501615,3199263.119734521,0.0037624895827802485,0.0037595436055807285,-1234.3333702040836,-1223.7572903851978,1065741821.1080011,4560296.165752411,7.905997859250741e-271
sdItemRT,Information value,gpt2_small,1,1,5,mean,full,0.12125132901041391,0.12122704915489158,3198988.1998194805,3199083.3845378514,0.0043081350381980466,0.004305204137200924,-1414.0685668736696,-1403.4924870547839,1065080475.7877136,5221641.486039877,6.93114820628753e-310
sdItemRT,Information value,gpt2_small,1,1,6,mean,full,0.12118874153015025,0.12116445994533376,3199008.8217533566,3199104.0064717275,0.0042455475579343815,0.004242614927643107,-1393.4466329975985,-1382.8705531787127,1065156334.4552238,5145782.818529725,2.0981441613919355e-305
sdItemRT,Information value,gpt2_small,1,1,7,mean,full,0.12145137996568012,0.12142710563757242,3198922.27522653,3199017.459944901,0.004508185993464253,0.004505260619881768,-1479.993159824051,-1469.4170800051652,1064838005.5870169,5464111.686736584,5e-324
sdItemRT,Information value,gpt2_small,1,1,8,mean,full,0.1216817368748736,0.12165746891153517,3198846.3450422627,3198941.5297606336,0.004738542902657739,0.0047356238938445205,-1555.9233440915123,-1545.3472642726265,1064558803.2911336,5743313.982619882,0.0
sdItemRT,Information value,gpt2_small,1,1,9,mean,full,0.1221451856963347,0.1221209305381028,3198693.5228088787,3198788.7075272496,0.005201991724118837,0.00519908552041215,-1708.7455774755217,-1698.169497656636,1063997083.7602134,6305033.513540149,0.0
sdItemRT,Information value,gpt2_small,1,1,10,mean,full,0.12251525119541129,0.12249100626210174,3198571.4357791157,3198666.6204974866,0.005572057223195426,0.005569161244411092,-1830.8326072385535,-1820.2565274196677,1063548548.7571559,6753568.516597629,0.0
sdItemRT,Information value,gpt2_small,2,2,1,mean,full,0.1171323892247339,0.11710799556276585,3200342.225757752,3200437.410476123,0.00018919525251803737,0.00018615054507520323,-60.04262860212475,-49.46654878323898,1070072804.6429398,229312.63081371784,3.3644976666063012e-15
sdItemRT,Information value,gpt2_small,2,2,2,mean,full,0.11805858802792069,0.11803421995685692,3200038.3062305367,3200133.4909489076,0.0011153940557048214,0.0011123749391662718,-363.9621558175422,-353.38607599865645,1068950212.6043525,1351904.6694010496,1.4255590260760472e-81
sdItemRT,Information value,gpt2_small,2,2,3,mean,full,0.11795723515454526,0.11793286428309824,3200071.5793443844,3200166.7640627553,0.0010140411823293949,0.0010110192654075867,-330.68904196983203,-320.11296215094626,1069073056.5643616,1229060.7093919516,2.508966354354273e-74
sdItemRT,Information value,gpt2_small,2,2,4,mean,full,0.11840279269566067,0.1183784341349835,3199925.278800918,3200020.4635192887,0.0014595987234448105,0.0014565891172928502,-476.9895854364149,-466.41350561752915,1068533022.0203006,1769095.253452897,3.57295659018435e-106
sdItemRT,Information value,gpt2_small,2,2,5,mean,full,0.11912206460308417,0.11909772591591417,3199688.946987724,3199784.131706095,0.0021788706308683015,0.0021758808982235145,-713.3213986302726,-702.7453188113868,1067661234.1124833,2640883.161270261,1.4096772630269476e-157
sdItemRT,Information value,gpt2_small,2,2,6,mean,full,0.11976702326381428,0.1197427023968739,3199476.868188679,3199572.05290705,0.002823829291598412,0.0028208573791832503,-925.400197674986,-914.8241178561002,1066879516.9959608,3422600.277792692,1.1016903674829301e-203
sdItemRT,Information value,gpt2_small,2,2,7,mean,full,0.12037875195573267,0.1203544479908768,3199275.572609036,3199370.757327407,0.0034355579835168015,0.0034326029731861496,-1126.6957773179747,-1116.119697499089,1066138076.0040698,4164041.2696837187,1.9504829458818213e-247
sdItemRT,Information value,gpt2_small,2,2,8,mean,full,0.12073586603976727,0.12071157194198556,3199157.995843212,3199253.180561583,0.003792672067551406,0.0037897269242949116,-1244.272543142084,-1233.6964633231983,1065705238.6626424,4596878.611111164,5.470507180675112e-273
sdItemRT,Information value,gpt2_small,2,2,9,mean,full,0.1211569430501569,0.12113266058674732,3199019.2984642703,3199114.483182641,0.004213749077941031,0.0042108155690566695,-1382.9699220838957,-1372.3938422650099,1065194875.5549929,5107241.71876061,3.9662826237962324e-303
sdItemRT,Information value,gpt2_small,2,2,10,mean,full,0.1214182296829126,0.12139395443886147,3198933.200575363,3199028.385293734,0.00447503571069674,0.004472109421170822,-1469.0678109913133,-1458.4917311724275,1064878185.1287997,5423932.144953847,7.76e-322
sdItemRT,Information value,gpt2_small,3,3,1,mean,full,0.11720100093904873,0.11717660917282469,3200319.7226949655,3200414.9074133364,0.0002578069668328631,0.00025476415513403516,-82.54569138865918,-71.9696115697734,1069989644.349514,312472.92423951626,3.759645701920457e-20
sdItemRT,Information value,gpt2_small,3,3,2,mean,full,0.11742263858615709,0.1173982529437887,3200247.0186972707,3200342.2034156416,0.00047944461394122673,0.0004764079260980436,-155.2496890835464,-144.67360926466063,1069721010.1672639,581107.1064896584,4.526027380865545e-36
sdItemRT,Information value,gpt2_small,3,3,3,mean,full,0.11743327809911053,0.11740889275071231,3200243.528149014,3200338.712867385,0.0004900841268946632,0.0004870477330216616,-158.74023734033108,-148.1641575214453,1069708114.6285363,594002.6452171803,7.817535840712412e-37
sdItemRT,Information value,gpt2_small,3,3,4,mean,full,0.11752800053187451,0.11750361780066032,3200212.4503200566,3200307.6350384275,0.000584806559658646,0.0005817727829696695,-189.81806629756466,-179.24198647867888,1069593307.0423781,708810.2313754559,1.2789977670486182e-43
sdItemRT,Information value,gpt2_small,3,3,5,mean,full,0.11768050041129652,0.11765612189365915,3200162.409068476,3200257.593786847,0.0007373064390806539,0.0007342768759684981,-239.8593178782612,-229.28323805937544,1069408470.7524416,893646.5213118792,1.5524864189902462e-54
sdItemRT,Information value,gpt2_small,3,3,6,mean,full,0.1178614259635481,0.11783705244488984,3200103.0290087196,3200198.2137270905,0.0009182319913322301,0.0009152074271991939,-299.2393776345998,-288.66329781571403,1069189181.3473637,1112935.9263898134,1.7779019632166744e-67
sdItemRT,Information value,gpt2_small,3,3,7,mean,full,0.11808873651193763,0.11806436927387753,3200028.408053085,3200123.592771456,0.0011455425397217667,0.0011425242561868831,-373.8603332689963,-363.28425345011055,1068913671.3693428,1388445.9044107199,9.975380675418585e-84
sdItemRT,Information value,gpt2_small,3,3,8,mean,full,0.11836684581914647,0.1183424862652559,3199937.084838714,3200032.269557085,0.001423651846930607,0.0014206412475652463,-465.18354764021933,-454.60746782133356,1068576591.1517313,1725526.1220222712,1.3243072415742112e-103
sdItemRT,Information value,gpt2_small,3,3,9,mean,full,0.11876251291618278,0.1187381642945875,3199807.1093186303,3199902.294037001,0.0018193189439669188,0.0018163192768968495,-595.1590677239001,-584.5829879050143,1068097025.9314615,2205091.3422920704,7.014365157288534e-132
sdItemRT,Information value,gpt2_small,3,3,10,mean,full,0.11923900301513013,0.11921466755897248,3199650.5061929934,3199745.6909113643,0.0022958090429142652,0.002292822541281825,-751.7621933608316,-741.1861135419458,1067519499.8218361,2782617.45191741,6.176539563834572e-166
sdItemRT,Information value,gpt2_small,4,4,1,mean,full,0.11720945450083986,0.11718506296818798,3200316.9500002894,3200412.1347186603,0.0002662605286239961,0.00026321795049732977,-85.31838606484234,-74.74230624595657,1069979398.2758505,322718.9979029894,9.251899961946263e-21
sdItemRT,Information value,gpt2_small,4,4,2,mean,full,0.11742201209379222,0.11739762643411389,3200247.224231843,3200342.408950214,0.00047881812157635206,0.0004757814164232377,-155.04415451129898,-144.4680746924132,1069721769.5024505,580347.7713030577,5.019118924900499e-36
sdItemRT,Information value,gpt2_small,4,4,3,mean,full,0.11743521979572247,0.11741083450097334,3200242.8911241465,3200338.0758425174,0.0004920258235066033,0.0004889894832826869,-159.37726220767945,-148.80118238879368,1069705761.2102956,596356.0634579659,5.674109485227166e-37
sdItemRT,Information value,gpt2_small,4,4,4,mean,full,0.11752439571493067,0.11750001288411527,3200213.6330986954,3200308.8178170663,0.0005812017427148097,0.000578167866424617,-188.6352876587771,-178.05920783989131,1069597676.2326511,704441.0411024094,2.3175434527644334e-43
sdItemRT,Information value,gpt2_small,4,4,5,mean,full,0.1176832199128851,0.11765884147038763,3200161.5166137833,3200256.701332154,0.0007400259406692422,0.0007369964526969808,-240.75177257088944,-230.17569275200367,1069405174.6017429,896942.6720106602,9.918517637826489e-55
sdItemRT,Information value,gpt2_small,4,4,6,mean,full,0.11789134344838637,0.11786697075634922,3200093.208868265,3200188.393586636,0.0009481494761705012,0.0009451257386585699,-309.0595180890523,-298.4834382701665,1069152920.0931077,1149197.1806458235,1.2901502051284355e-69
sdItemRT,Information value,gpt2_small,4,4,7,mean,full,0.11816666815662324,0.11814230307181717,3200002.8204143117,3200098.0051326826,0.0012234741844073804,0.0012204580541265164,-399.4479720424861,-388.8718922236003,1068819214.926971,1482902.3467825651,2.6828595927025913e-89
sdItemRT,Information value,gpt2_small,4,4,8,mean,full,0.11849375898920889,0.11846940294193353,3199895.4005775326,3199990.5852959035,0.0015505650169930218,0.0015475579242428816,-506.8678088216111,-496.29172900272533,1068422767.0333954,1879350.2403581142,1.1276649488405436e-112
sdItemRT,Information value,gpt2_small,4,4,9,mean,full,0.11892831838118068,0.11890397434079603,3199752.6253409716,3199847.8100593425,0.0019851244089648112,0.001982129323105375,-649.6430453825742,-639.0669655636884,1067896062.7102604,2406054.5634931326,9.918170317238999e-144
sdItemRT,Information value,gpt2_small,4,4,10,mean,full,0.11948414452132416,0.11945981583843457,3199569.905033233,3199665.089751604,0.0025409505491083006,0.0025379708207439178,-832.3633531210944,-821.7872733022086,1067222377.9704217,3079739.303331852,1.8492468554858094e-183
sdItemRT,Information value,gpt2_small,5,5,1,mean,full,0.11721106338344878,0.11718667189525045,3200316.4222978232,3200411.607016194,0.00026786941123291275,0.0002648268775597984,-85.84608853096142,-75.27000871207565,1069977448.2422276,324669.0315259695,7.085418144098773e-21
sdItemRT,Information value,gpt2_small,5,5,2,mean,full,0.11740812083032415,0.11738373478682973,3200251.7815285902,3200346.966246961,0.00046492685810828327,0.00046188976913907887,-150.48685776395723,-139.91077794507146,1069738606.3000381,563510.9737154245,4.971804138190309e-35
sdItemRT,Information value,gpt2_small,5,5,3,mean,full,0.1173990637649881,0.11737467747124664,3200254.752834883,3200349.937553254,0.0004558697927722344,0.00045283245355598467,-147.5155514711514,-136.93947165226564,1069749583.8454682,552533.4282853603,2.217798086361305e-34
sdItemRT,Information value,gpt2_small,5,5,4,mean,full,0.11745773600056364,0.11743335132793808,3200235.5039862315,3200330.6887046024,0.0005145420283477753,0.0005115063102474338,-166.76440012268722,-156.18832030380145,1069678470.6197584,623646.6539951563,1.3811754693453688e-38
sdItemRT,Information value,gpt2_small,5,5,5,mean,full,0.11758081824659172,0.11755643697473273,3200195.1197144995,3200290.3044328704,0.0006376242743758587,0.0006345919570420744,-207.14867185475305,-196.57259203586727,1069529289.7430316,772827.5307219028,2.1139775065484465e-47
sdItemRT,Information value,gpt2_small,5,5,6,mean,full,0.11775061415544963,0.1177262375750574,3200139.399069078,3200234.5837874487,0.0008074201832337646,0.000804392557366751,-262.8693172764033,-252.29323745751753,1069323489.9354603,978627.3382931948,1.496416338982606e-59
sdItemRT,Information value,gpt2_small,5,5,7,mean,full,0.11797579959302174,0.11795142923451074,3200065.4851147933,3200160.669833164,0.001032605620805871,0.0010295842168200897,-336.7832715609111,-326.2071917420253,1069050555.681438,1251561.5923155546,1.1810669394067025e-75
sdItemRT,Information value,gpt2_small,5,5,8,mean,full,0.11824779916809836,0.11822343632494481,3199976.1799108335,3200071.3646292044,0.0013046051958824911,0.0013015913072541574,-426.08847552072257,-415.5123957018368,1068720880.7170247,1581236.5567288399,4.265699993186091e-95
sdItemRT,Information value,gpt2_small,5,5,9,mean,full,0.11860277825051102,0.1185784252154416,3199859.588726432,3199954.773444803,0.0016595842782951564,0.0016565801977509453,-542.6796599221416,-532.1035801032558,1068290631.0876682,2011486.1860853434,1.8250638614092774e-120
sdItemRT,Information value,gpt2_small,5,5,10,mean,full,0.1190762035040116,0.11905186354969788,3199704.021368819,3199799.2060871897,0.0021330095317957376,0.0021300185320072273,-698.247017535381,-687.6709377164952,1067716819.7000726,2585297.5736808777,2.6729114016140176e-154
sdItemRT,Information value,gpt2_small,6,6,1,mean,full,0.117214254524309,0.11718986312428192,3200315.3756225803,3200410.560340951,0.0002710605520931386,0.00026801810659127234,-86.8927637739107,-76.31668395502493,1069973580.4448267,328536.8289268017,4.174202193180198e-21
sdItemRT,Information value,gpt2_small,6,6,2,mean,full,0.11738977587732013,0.11736538932695406,3200257.7998341257,3200352.9845524966,0.00044658190510427076,0.0004435443092634106,-144.468552228529,-133.89247240964323,1069760841.1573061,541276.1164474487,1.0279223155719024e-33
sdItemRT,Information value,gpt2_small,6,6,3,mean,full,0.11736413322638017,0.11733974596750674,3200266.212036816,3200361.396755187,0.0004209392541643098,0.0004179009498160857,-136.05634953826666,-125.48026971938089,1069791921.1324631,510196.14129042625,7.099966989165296e-32
sdItemRT,Information value,gpt2_small,6,6,4,mean,full,0.11739533896719845,0.11737095257054075,3200255.9748018356,3200351.1595202065,0.000452144994982584,0.0004491075528501032,-146.29358451860026,-135.71750469971448,1069754098.4575899,548018.8161636591,4.1022194445972086e-34
sdItemRT,Information value,gpt2_small,6,6,5,mean,full,0.11748296294807892,0.11745857897247469,3200227.227281346,3200322.411999717,0.0005397689758630531,0.0005367339547840411,-175.04110500821844,-164.46502518933266,1069647894.4946964,654222.7790571451,2.1516148773513988e-40
sdItemRT,Information value,gpt2_small,6,6,6,mean,full,0.1176125771141231,0.11758819671976273,3200184.69846116,3200279.883179531,0.0006693831419072316,0.0006663517020720766,-217.56992519414052,-206.99384537525475,1069490796.6552382,811320.6185153723,1.1265894146212408e-49
sdItemRT,Information value,gpt2_small,6,6,7,mean,full,0.11778301062041141,0.11775863493513461,3200128.766546764,3200223.951265135,0.000839816648195546,0.0008367899174439586,-273.5018395902589,-262.9257597713731,1069284224.0526721,1017893.2210813761,7.208103735332495e-62
sdItemRT,Information value,gpt2_small,6,6,8,mean,full,0.1179799934552026,0.11795562321256814,3200064.1083594463,3200159.293077817,0.0010367994829867389,0.0010337781948774882,-338.16002690792084,-327.58394708903506,1069045472.5434777,1256644.7302758694,5.921751270349476e-76
sdItemRT,Information value,gpt2_small,6,6,9,mean,full,0.11823464374383941,0.11821028053720106,3199980.499845089,3200075.68456346,0.001291449771623543,0.0012884355195104114,-421.76854126527905,-411.1924614463933,1068736825.6464356,1565291.6273179054,3.717179394910658e-94
sdItemRT,Information value,gpt2_small,6,6,10,mean,full,0.11858338970608995,0.11855903613531438,3199865.9580135043,3199961.142731875,0.0016401957338740836,0.0016371911176237264,-536.3103728499264,-525.7342930310406,1068314130.8217771,1987986.4519764185,4.4345611943157634e-119
sdItemRT,Information value,gpt2_small,7,7,1,mean,full,0.11721487372862704,0.11719048234570861,3200315.1725268182,3200410.357245189,0.0002716797564111806,0.00026863732801796214,-87.0958595359698,-76.51977971708402,1069972829.9430604,329287.3306931257,3.7669360208512966e-21
sdItemRT,Information value,gpt2_small,7,7,2,mean,full,0.11739784783346163,0.11737346150612393,3200255.1517371275,3200350.3364554984,0.00045465386124576845,0.00045161648843328184,-147.11664922675118,-136.5405694078654,1069751057.6057951,551059.6679583788,2.7108924140592254e-34
sdItemRT,Information value,gpt2_small,7,7,3,mean,full,0.11737281581473802,0.11734842879576479,3200263.3636966916,3200358.5484150625,0.0004296218425221543,0.00042658377807414105,-138.90468966262415,-128.32860984373838,1069781397.468935,520719.804818511,1.6919764795110677e-32
sdItemRT,Information value,gpt2_small,7,7,4,mean,full,0.11739593005228399,0.1173715436719579,3200255.780889217,3200350.9656075877,0.00045273608006812793,0.00044969865426724986,-146.4874971373938,-135.91141731850803,1069753382.0375202,548735.2362333536,3.7207683055548816e-34
sdItemRT,Information value,gpt2_small,7,7,5,mean,full,0.1174759442190636,0.11745156004953172,3200229.5300787184,3200324.7147970893,0.0005327502468477352,0.0005297150318410715,-172.73830763576552,-162.16222781687975,1069656401.4904801,645715.7832734585,6.848662548768948e-40
sdItemRT,Information value,gpt2_small,7,7,6,mean,full,0.11759483729437292,0.11757045640986075,3200190.51959514,3200285.704313511,0.0006516433221570583,0.0006486113921700953,-211.74879121407866,-201.1727113951929,1069512298.0654635,789819.2082899809,2.0967628394732857e-48
sdItemRT,Information value,gpt2_small,7,7,7,mean,full,0.11774435447136666,0.11771997771801912,3200141.4534528526,3200236.6381712235,0.0008011604991507992,0.0007981327003284688,-260.81493350164965,-250.23885368276387,1069331076.9367515,971040.337002039,4.195848537019897e-59
sdItemRT,Information value,gpt2_small,7,7,8,mean,full,0.11791555648111074,0.11789118445808056,3200085.260918124,3200180.445636495,0.0009723625088948751,0.0009693394403899047,-317.00746823009104,-306.43138841120526,1069123572.8755633,1178544.39819026,2.3953943558812152e-71
