y,metric,model,layer,layer_idx,horizon,aggregation,fold,rsquared,rsquared_adj,aic,bic,delta_rsquared,delta_rsquared_adj,delta_rsquared_aic,delta_rsquared_bic,anova_baseline_rss,anova_baseline_delta_ss,anova_baseline_p,anova_surprisal_rss,anova_surprisal_delta_ss,anova_surprisal_p
sdItemRT,Information value,gpt2_xl,24,6,10,mean,full,0.10866850798388805,0.10864695897893162,3203102.8547511674,3203187.4633897194,0.00020641246562846938,0.0002033382499146974,-65.04531849408522,-54.46923867519945,1080331385.9149423,250180.61973571777,2.6560197076727e-16,1080331385.9149423,-8735289.043788552,
sdItemRT,Information value,gpt2_xl,28,7,1,mean,full,0.1091011231738136,0.10907958462784684,3202962.285607843,3203046.894246395,0.0006390276555540142,0.0006359638988299166,-205.6144618182443,-195.03838199935853,1079807038.04674,774528.4879379272,4.567370375307476e-47,1079807038.04674,-8210941.175586343,
sdItemRT,Information value,gpt2_xl,28,7,2,mean,full,0.1099257732335609,0.10990425462449571,3202694.143863597,3202778.752502149,0.0014636777153013147,0.0014606338954787912,-473.756206064485,-463.18012624559924,1078807527.370946,1774039.1637320518,1.803978169998822e-105,1078807527.370946,-7211430.499792218,
sdItemRT,Information value,gpt2_xl,28,7,3,mean,full,0.11010670643353249,0.1100851921987438,3202635.278713873,3202719.887352425,0.0016446109152729038,0.0016415714697268768,-532.6213557883166,-522.0452759694308,1078588228.6965086,1993337.8381693363,2.8117083396487424e-118,1078588228.6965086,-6992131.825354934,
sdItemRT,Information value,gpt2_xl,28,7,4,mean,full,0.1100891644989962,0.1100676498401102,3202640.9863639716,3202725.5950025236,0.0016270689807366123,0.0016240291110932725,-526.9137056898326,-516.3376258709468,1078609490.2615032,1972076.2731747627,4.905196527457816e-117,1078609490.2615032,-7013393.390349507,
sdItemRT,Information value,gpt2_xl,28,7,5,mean,full,0.1097443771735579,0.10972285417902594,3202753.147590305,3202837.756228857,0.0012822816552983118,0.0012792334500090208,-414.75247935624793,-404.17639953736216,1079027387.0512757,1554179.4834022522,1.2501926577894548e-92,1079027387.0512757,-7431290.180122018,
sdItemRT,Information value,gpt2_xl,28,7,6,mean,full,0.10936450288724398,0.10934297070879673,3202876.6725157676,3202961.2811543196,0.0009024073689843926,0.0008993499797798066,-291.227553893812,-280.6514740749262,1079487810.7184331,1093755.8162448406,9.889861870455222e-66,1079487810.7184331,-7891713.847279429,
sdItemRT,Information value,gpt2_xl,28,7,7,mean,full,0.10910081084121748,0.10907927228769965,3202962.3871183083,3203046.9957568604,0.0006387153229578946,0.000635651558682726,-205.5129513530992,-194.93687153421342,1079807416.6070282,774149.9276497364,4.806329079209907e-47,1079807416.6070282,-8211319.735874534,
sdItemRT,Information value,gpt2_xl,28,7,8,mean,full,0.10890913584350259,0.10888759265601244,3203024.676247276,3203109.284885828,0.00044704032524300885,0.00044397192699552335,-143.22382238553837,-132.6477425666526,1080039734.7936752,541831.7410027981,1.9229150508367305e-33,1080039734.7936752,-8443637.922521472,
sdItemRT,Information value,gpt2_xl,28,7,9,mean,full,0.10875063338757518,0.10872908636809853,3203076.1750879046,3203160.7837264566,0.0002885378693155971,0.0002854656390816057,-91.72498175688088,-81.1489019379951,1080231846.459668,349720.07501006126,3.630602588316871e-22,1080231846.459668,-8635749.588514209,
sdItemRT,Information value,gpt2_xl,28,7,10,mean,full,0.10863585539928422,0.10861430560491248,3203113.461747733,3203198.070386285,0.00017375988102463769,0.0001706848758955548,-54.43832192849368,-43.862242109607905,1080370962.225546,210604.30913209915,5.803798770752112e-14,1080370962.225546,-8774865.35439217,
sdItemRT,Information value,gpt2_xl,32,8,1,mean,full,0.10909786717496806,0.1090763285502836,3202963.343830606,3203047.952469158,0.0006357716567084726,0.0006327078212666759,-204.55623905546963,-193.98015923658386,1079810984.4547565,770582.079921484,7.77228678952804e-47,1079810984.4547565,-8214887.583602786,
sdItemRT,Information value,gpt2_xl,32,8,2,mean,full,0.1098347921506615,0.10981327134201979,3202723.73930011,3202808.347938662,0.0013726966324019152,0.0013696506130028707,-444.16076955152676,-433.584689732641,1078917800.283169,1663766.2515089512,4.971605304564745e-99,1078917800.283169,-7321703.412015319,
sdItemRT,Information value,gpt2_xl,32,8,3,mean,full,0.11003784320014587,0.11001632730050614,3202657.684219206,3202742.2928577582,0.0015757476818862859,0.001572706571489224,-510.2158504552208,-499.639770636335,1078671693.8416646,1909872.6930134296,2.1056323850883285e-113,1078671693.8416646,-7075596.97051084,
sdItemRT,Information value,gpt2_xl,32,8,4,mean,full,0.10992345705304318,0.10990193838798146,3202694.897336595,3202779.5059751472,0.0014613615347836006,0.0014583176589645364,-473.0027330662124,-462.4266532473266,1078810334.679485,1771231.8551928997,2.6313813809364286e-105,1078810334.679485,-7214237.80833137,
sdItemRT,Information value,gpt2_xl,32,8,5,mean,full,0.10950289851635864,0.1094813696837913,3202831.6760723707,3202916.2847109227,0.0010408029980990552,0.0010377489547743757,-336.22399729071185,-325.6479174718261,1079320069.3751223,1261497.1595556736,1.562491544578318e-75,1079320069.3751223,-7723972.503968596,
sdItemRT,Information value,gpt2_xl,32,8,6,mean,full,0.10919128250057197,0.10916974613431474,3202932.981649107,3203017.590287659,0.0007291869823123909,0.0007261254052978172,-234.91842055460438,-224.3423407357186,1079697761.1376412,883805.3970367908,1.8542219070448616e-53,1079697761.1376412,-8101664.266487479,
sdItemRT,Information value,gpt2_xl,32,8,7,mean,full,0.10898732723451898,0.10896578593739925,3202999.2678031423,3203083.8764416943,0.0005252317162594,0.0005221652083823303,-168.63226651912555,-158.05618670023978,1079944963.5277882,636603.0068898201,5.397201589011308e-39,1079944963.5277882,-8348866.65663445,
sdItemRT,Information value,gpt2_xl,32,8,8,mean,full,0.10884392619874439,0.1088223814347331,3203045.864542843,3203130.473181395,0.00038183068048480706,0.0003787607057161857,-122.03552681859583,-111.45944699971005,1080118771.6352181,462794.89945983887,8.290067612486463e-29,1080118771.6352181,-8522674.764064431,
sdItemRT,Information value,gpt2_xl,32,8,9,mean,full,0.10871421335806641,0.10869266545809197,3203088.006981493,3203172.615620045,0.00025211783980683133,0.00024904472907505415,-79.8930881684646,-69.31700834957883,1080275989.072497,305577.4621810913,1.438256228403315e-19,1080275989.072497,-8679892.201343179,
sdItemRT,Information value,gpt2_xl,32,8,10,mean,full,0.10861804645753026,0.10859649623260603,3203119.246712003,3203203.855350555,0.00015595093927067705,0.00015287550358911162,-48.65335765853524,-38.07727783964947,1080392547.414557,189019.1201210022,1.1029127597833401e-12,1080392547.414557,-8796450.543403268,
sdItemRT,Information value,gpt2_xl,36,9,1,mean,full,0.10910050897341317,0.10907897041259729,3202962.4852276337,3203047.0938661858,0.0006384134551535858,0.0006353496835803663,-205.41484202770516,-194.8387622088194,1079807782.483547,773784.05113101,5.049155724103481e-47,1079807782.483547,-8211685.61239326,
sdItemRT,Information value,gpt2_xl,36,9,2,mean,full,0.10957949039357873,0.10955796341271162,3202806.770819777,3202891.379458329,0.0011173948753191443,0.0011143426836947024,-361.1292498842813,-350.55317006539553,1079227236.787462,1354329.7472159863,5.89559958821469e-81,1079227236.787462,-7631139.916308284,
sdItemRT,Information value,gpt2_xl,36,9,3,mean,full,0.10985382028049351,0.1098322999318796,3202717.5498481,3202802.158486652,0.0013917247622339257,0.0013886792028626749,-450.350221561268,-439.7741417423822,1078894737.3867528,1686829.1479251385,2.236326068114557e-100,1078894737.3867528,-7298640.515599132,
sdItemRT,Information value,gpt2_xl,36,9,4,mean,full,0.10964258344105204,0.1096210579855349,3202786.253349788,3202870.86198834,0.0011804879227924614,0.001177437256517977,-381.64671987341717,-371.0706400545314,1079150765.351157,1430801.1835210323,2.0112903374372203e-85,1079150765.351157,-7554668.480003238,
sdItemRT,Information value,gpt2_xl,36,9,5,mean,full,0.1091953663033306,0.10917383003580416,3202931.6542443237,3203016.2628828757,0.0007332707850710163,0.0007302093067872439,-236.24582533771172,-225.66974551882595,1079692811.3963456,888755.138332367,9.521922926309268e-54,1079692811.3963456,-8096714.525191903,
sdItemRT,Information value,gpt2_xl,36,9,6,mean,full,0.10897349671088552,0.10895195507939626,3203003.7622209545,3203088.3708595065,0.0005114011926259376,0.0005083343503793358,-164.13784870691597,-153.5617688880302,1079961726.706133,619839.8285450935,5.173921140538533e-38,1079961726.706133,-8365629.8349791765,
sdItemRT,Information value,gpt2_xl,36,9,7,mean,full,0.10885285030667324,0.10883130575841293,3203042.9649615777,3203127.5736001297,0.00039075478841366085,0.0003876850293960121,-124.93510808376595,-114.35902826488018,1080107955.2397768,473611.2949011326,1.9230900601457188e-29,1080107955.2397768,-8511858.368623137,
sdItemRT,Information value,gpt2_xl,36,9,8,mean,full,0.1087574022013238,0.10873585534549135,3203073.976028039,3203158.584666591,0.0002953066830642115,0.0002922346164744294,-93.92404162231833,-83.34796180343255,1080223642.3717349,357924.1629431248,1.1954679223117507e-22,1080223642.3717349,-8627545.500581145,
sdItemRT,Information value,gpt2_xl,36,9,9,mean,full,0.10865171175575483,0.10863016234472944,3203108.310953823,3203192.919592375,0.00018961623749524925,0.00018654161571252104,-59.58911583852023,-49.013036019634455,1080351743.6523046,229822.88237333298,4.235399930622247e-15,1080351743.6523046,-8755646.781150937,
sdItemRT,Information value,gpt2_xl,36,9,10,mean,full,0.1085838722232434,0.10856232117211617,3203130.3473694185,3203214.9560079705,0.00012177670498381143,0.0001187004430992511,-37.55270024295896,-26.97662042407319,1080433968.0287957,147598.50588226318,3.1951450098966153e-10,1080433968.0287957,-8837871.157642007,
sdItemRT,Information value,gpt2_xl,40,10,1,mean,full,0.10910884686144084,0.10908730850220338,3202959.775338965,3203044.383977517,0.0006467513431812622,0.0006436877731864632,-208.12473069643602,-197.54865087755024,1079797676.6113667,783889.9233112335,1.2941925656245416e-47,1079797676.6113667,-8201579.740213037,
sdItemRT,Information value,gpt2_xl,40,10,2,mean,full,0.10907932093725026,0.10905778186418835,3202969.371416008,3203053.98005456,0.0006172254189906745,0.0006141611351714316,-198.52865365333855,-187.95257383445278,1079833463.2775924,748103.2570855618,1.606028217080939e-45,1079833463.2775924,-8237366.406438708,
sdItemRT,Information value,gpt2_xl,40,10,3,mean,full,0.10946521361771866,0.10944368387407377,3202843.929221527,3202928.537860079,0.0010031180994590772,0.001000063145056851,-323.9708481342532,-313.3947683153674,1079365745.0627205,1215821.4719574451,7.285215092487213e-73,1079365745.0627205,-7769648.191566825,
sdItemRT,Information value,gpt2_xl,40,10,4,mean,full,0.10912253874772626,0.10910100071950657,3202955.32529766,3203039.933936212,0.0006604432294666784,0.0006573799904896482,-212.57477200124413,-201.99869218235835,1079781081.467339,800485.0673389435,1.384217120586223e-48,1079781081.467339,-8184984.596185327,
sdItemRT,Information value,gpt2_xl,40,10,5,mean,full,0.10872813166587958,0.10870658410239697,3203083.4853525683,3203168.0939911203,0.00026603614761999683,0.00026296337338005404,-84.41471709311008,-73.83863727422431,1080259119.4960215,322447.03865647316,1.460824072718887e-20,1080259119.4960215,-8663022.624867797,
sdItemRT,Information value,gpt2_xl,40,10,6,mean,full,0.10864295169861493,0.10862140207580473,3203111.156590437,3203195.765228989,0.00018085618035534878,0.00017778134678780866,-56.743479224387556,-46.16739940550178,1080362361.211266,219205.32341194153,1.7978537306977782e-14,1080362361.211266,-8766264.340112329,
sdItemRT,Information value,gpt2_xl,40,10,7,mean,full,0.1086361971290043,0.10861464734289428,3203113.350740846,3203197.959379398,0.00017410161074471464,0.0001710266138773564,-54.549328815657645,-43.97324899677187,1080370548.0347028,211018.49997520447,5.4852378357917895e-14,1080370548.0347028,-8774451.163549066,
sdItemRT,Information value,gpt2_xl,40,10,8,mean,full,0.10859785766198371,0.10857630694897114,3203125.8045959407,3203210.4132344928,0.00013576214372412743,0.00013268621995421448,-42.0954737206921,-31.519393901806325,1080417017.0868037,164549.44787430763,3.129501632822724e-11,1080417017.0868037,-8820920.215649962,
sdItemRT,Information value,gpt2_xl,40,10,9,mean,full,0.10853993620531832,0.10851838409198533,3203144.618276305,3203229.226914857,7.784068705873892e-05,7.47633629684108e-05,-23.281793356407434,-12.70571353752166,1080487220.3367887,94346.197889328,4.95553221043432e-07,1080487220.3367887,-8891123.465634942,
sdItemRT,Information value,gpt2_xl,40,10,10,mean,full,0.10851651590074829,0.10849496322120145,3203152.2251641215,3203236.8338026735,5.442038248870684e-05,5.1342492184525135e-05,-15.674905539955944,-5.09882572107017,1080515606.7343538,65959.80032420158,2.6213270079750713e-05,1080515606.7343538,-8919509.863200068,
sdItemRT,Information value,gpt2_xl,44,11,1,mean,full,0.10917612469322158,0.10915458796050626,3202937.9085099758,3203022.517148528,0.0007140291749619943,0.0007109672314893345,-229.99155968567356,-219.4154798667878,1079716133.0398672,865433.4948108196,2.2004410782808585e-52,1079716133.0398672,-8120036.16871345,
sdItemRT,Information value,gpt2_xl,44,11,2,mean,full,0.10866534870542754,0.10864379962409176,3203103.8810408274,3203188.4896793794,0.00020325318716796215,0.00020017889507484288,-64.01902883406729,-53.44294901518151,1080335215.09377,246351.44090795517,4.470298392647859e-16,1080335215.09377,-8739118.222616315,
sdItemRT,Information value,gpt2_xl,44,11,3,mean,full,0.10917874358658641,0.10915720691718589,3202937.057276526,3203021.665915078,0.0007166480683268306,0.0007135861881689687,-230.84279313543811,-220.26671331655234,1079712958.8305817,868607.7040963173,1.4351046484016897e-52,1079712958.8305817,-8116861.959427953,
sdItemRT,Information value,gpt2_xl,44,11,4,mean,full,0.10874314306864674,0.10872159586808272,3203078.608531668,3203163.21717022,0.000281047550387159,0.0002779751390658003,-89.29153799358755,-78.71545817470178,1080240925.0423293,340641.49234867096,1.2415776931348587e-21,1080240925.0423293,-8644828.1711756,
sdItemRT,Information value,gpt2_xl,44,11,5,mean,full,0.10850100320873546,0.10847945015415073,3203157.2635584986,3203241.8721970506,3.890769047587561e-05,3.582942513380427e-05,-10.636511162854731,-0.06043134396895766,1080534408.771768,47157.76290988922,0.00037836036452245655,1080534408.771768,-8938311.90061438,
sdItemRT,Information value,gpt2_xl,44,11,6,mean,full,0.10848093329170838,0.10845937975190933,3203163.78197192,3203248.390610472,1.8837773448798778e-05,1.5759022892414265e-05,-4.118097741622478,6.457982077263296,1080558734.358232,22832.176445961,0.013381830645436516,1080558734.358232,-8962637.487078309,
sdItemRT,Information value,gpt2_xl,44,11,7,mean,full,0.10850953243259798,0.10848797958421741,3203154.493347826,3203239.101986378,4.743691433839459e-05,4.43588552004881e-05,-13.406721835490316,-2.8306420166045427,1080524070.992481,57495.54219698906,8.670015817285031e-05,1080524070.992481,-8927974.121327281,
sdItemRT,Information value,gpt2_xl,44,11,8,mean,full,0.1084984146711443,0.10847686155397851,3203158.1042856155,3203242.7129241675,3.631915288471177e-05,3.324082496158898e-05,-9.795784045942128,0.7802957729436457,1080537546.1885748,44020.346103191376,0.0005937604749854679,1080537546.1885748,-8941449.317421079,
sdItemRT,Information value,gpt2_xl,44,11,9,mean,full,0.10847228166737188,0.10845072791840948,3203166.591846719,3203251.200485271,1.0186149112301202e-05,7.1071893925633844e-06,-1.308222942519933,9.26785687636584,1080569220.4920595,12346.042618513107,0.06893807289530104,1080569220.4920595,-8973123.620905757,
sdItemRT,Information value,gpt2_xl,44,11,10,mean,full,0.10847551564433766,0.1084539619735605,3203165.5415188074,3203250.1501573594,1.3420126078078631e-05,1.0341244543576877e-05,-2.3585508540272713,8.217528964858502,1080565300.7754908,16265.759187221527,0.03682638232029511,1080565300.7754908,-8969203.904337049,
sdItemRT,Information value,gpt2_xl,48,12,1,mean,full,0.10963698897561369,0.10961546338484363,3202788.072694186,3202872.681332738,0.0011748934573541092,0.0011718426558267048,-379.82737547531724,-369.25129565643147,1079157546.079376,1424020.455302,5.006747346014818e-85,1079157546.079376,-7561449.20822227,
sdItemRT,Information value,gpt2_xl,48,12,2,mean,full,0.1128494237375347,0.1128279758112174,3201741.4890931086,3201826.0977316606,0.004387328219275122,0.004384355082200475,-1426.4109765528701,-1415.8348967339844,1075263939.570918,5317626.963759899,1.438199423166e-312,1075263939.570918,-3667842.699764371,
sdItemRT,Information value,gpt2_xl,48,12,3,mean,full,0.11142085209398289,0.11139936963023744,3202207.372582514,3202291.981221066,0.002958756575723309,0.002955748901220523,-960.5274871475995,-949.9514073287137,1076995428.6940794,3586137.840598583,2.5452897999777893e-211,1076995428.6940794,-5399331.822925687,
sdItemRT,Information value,gpt2_xl,48,12,4,mean,full,0.11145134618542485,0.11142986445891045,3202197.4357241048,3202282.044362657,0.0029892506671652663,0.002986243729893534,-970.4643455566838,-959.8882657377981,1076958468.5682847,3623097.9663932323,1.7612195651646444e-213,1076958468.5682847,-5362371.697131038,
sdItemRT,Information value,gpt2_xl,48,12,5,mean,full,0.11129185421682652,0.1112703686344031,3202249.404286133,3202334.012924685,0.002829758698566942,0.0028267479053861733,-918.495783528313,-907.9197037094273,1077151779.5653958,3429786.9692821503,3.4850816817941453e-202,1077151779.5653958,-5555682.69424212,
sdItemRT,Information value,gpt2_xl,48,12,6,mean,full,0.11143245724712836,0.11141097506395137,3202203.590947032,3202288.199585584,0.0029703617288687756,0.0029673543349344467,-964.3091226294637,-953.7330428105779,1076981362.7586854,3600203.775992632,3.8347752823418397e-212,1076981362.7586854,-5385265.887531638,
sdItemRT,Information value,gpt2_xl,48,12,7,mean,full,0.11210879430817722,0.11208732847625758,3201983.1155441483,3202067.7241827003,0.003646698789917635,0.0036437077472406543,-1184.7845255131833,-1174.2084456942976,1076161613.6966884,4419952.837989569,4.623544870152515e-260,1076161613.6966884,-4565516.825534701,
sdItemRT,Information value,gpt2_xl,48,12,8,mean,full,0.11270205832970526,0.11268060684065295,3201789.5823526764,3201874.1909912284,0.0042399628114456744,0.004236986111636032,-1378.3177169850096,-1367.7416371661238,1075442552.6645901,5139013.870087862,4.0574920119603244e-302,1075442552.6645901,-3846455.793436408,
sdItemRT,Information value,gpt2_xl,48,12,9,mean,full,0.11331590806469172,0.11329447141619098,3201589.197477674,3201673.806116226,0.004853812546432135,0.0048508506871740575,-1578.7025919873267,-1568.126512168441,1074698540.8789845,5883025.655693531,0.0,1074698540.8789845,-3102444.007830739,
sdItemRT,Information value,gpt2_xl,48,12,10,mean,full,0.11371151531257107,0.1136900882283488,3201459.982072522,3201544.590711074,0.005249419794311483,0.005246467499331886,-1707.917997139506,-1697.3419173206203,1074219048.1984186,6362518.336259365,0.0,1074219048.1984186,-2622951.327264905,
sdItemRT,Surprisal,gpt2_small,,,,,0,0.11749854080117417,0.1174748345766864,2880273.700859614,2880357.466610971,0.00846050129095477,0.008457309412013614,-2484.4032434690744,-2473.932524549775,,,,,,
sdItemRT,Surprisal,gpt2_medium,,,,,0,0.11889920667697651,0.11887553807792195,2879859.769430916,2879943.5351822725,0.009861167166757112,0.00985801291324917,-2898.3346721674316,-2887.863953248132,,,,,,
sdItemRT,Surprisal,gpt2_large,,,,,0,0.1180373713805779,0.11801367963044429,2880114.540895574,2880198.3066469305,0.008999331870358507,0.008996154465771511,-2643.563207509462,-2633.0924885901622,,,,,,
sdItemRT,Surprisal,gpt2_xl,,,,,0,0.11638089925094619,0.11635716300377552,2880603.5206098678,2880687.2863612245,0.007342859740726793,0.007339637839102742,-2154.5834932154976,-2144.112774296198,,,,,,
sdItemRT,Information value,gpt2_small,All,All,All,mean,0,0.1831529900488541,0.18272646592643327,2860385.5374830463,2861820.0259750336,0.0741149505386347,0.07370894076176049,-22372.56662003696,-21011.37316048704,,,,,,
sdItemRT,Information value,gpt2_small,All,All,All,min,0,0.15443875261522522,0.1539972350916251,2869388.743811586,2870823.2323035733,0.04540071310500582,0.04497970992695233,-13369.360291497316,-12008.166831947397,,,,,,
sdItemRT,Information value,gpt2_small,All,All,All,max,0,0.17474061800617358,0.1743097012869026,2863055.5628465926,2864490.05133858,0.06570257849595418,0.06529217612222982,-19702.54125649063,-18341.34779694071,,,,,,
sdItemRT,Information value,gpt2_medium,All,All,All,mean,0,0.1822319536229784,0.18180494857298057,2860679.204901331,2862113.6933933184,0.073193914112759,0.0727874234083078,-22078.899201752152,-20717.705742202234,,,,,,
sdItemRT,Information value,gpt2_medium,All,All,All,min,0,0.15862409459786042,0.15818476248878022,2868095.658002562,2869530.1464945492,0.04958605508764102,0.04916723732410744,-14662.446100521367,-13301.252640971448,,,,,,
sdItemRT,Information value,gpt2_medium,All,All,All,max,0,0.166531073210884,0.1660958698028615,2865635.0999215473,2867069.5884135347,0.05749303370066461,0.05707834463818873,-17123.004181535915,-15761.810721985996,,,,,,
sdItemRT,Information value,gpt2_large,All,All,All,mean,0,0.18207876642399734,0.18165168138590526,2860728.015718324,2862162.5042103115,0.07304072691377794,0.07263415622123248,-22030.088384759147,-20668.894925209228,,,,,,
sdItemRT,Information value,gpt2_large,All,All,All,min,0,0.15362977284246204,0.15318783290268911,2869637.944555456,2871072.433047443,0.044591733332242645,0.044170307738016334,-13120.159547627438,-11758.966088077519,,,,,,
sdItemRT,Information value,gpt2_large,All,All,All,max,0,0.164373549875644,0.16393721989711818,2866308.8037217413,2867743.2922137287,0.05533551036542461,0.0549196947324454,-16449.30038134195,-15088.10692179203,,,,,,
sdItemRT,Information value,gpt2_xl,All,All,All,mean,0,0.17756195351021753,0.17713250997703311,2862163.137076911,2863597.6255688984,0.06852391399999813,0.06811498481236034,-20594.967026172206,-19233.773566622287,,,,,,
sdItemRT,Information value,gpt2_xl,All,All,All,min,0,0.15735716339763228,0.15691716974886138,2868487.761395783,2869922.2498877705,0.048319123887412885,0.047899644584188605,-14270.342707300093,-12909.149247750174,,,,,,
sdItemRT,Information value,gpt2_xl,All,All,All,max,0,0.1664213447414178,0.16598608403767334,2865669.4055780037,2867103.894069991,0.05738330523119839,0.05696855887300056,-17088.698525079526,-15727.505065529607,,,,,,
sdItemRT,Information value,gpt2_small,0,0,All,mean,0,0.13000190788711685,0.12994848809383575,2876573.1746816463,2876751.17690328,0.020963868376897454,0.020930962929162966,-6184.929421436973,-6080.222232240718,,,,,,
sdItemRT,Information value,gpt2_small,1,1,All,mean,0,0.13165556611159646,0.1316022478565616,2876077.3764889454,2876255.378710579,0.022617526601377058,0.022584722691888826,-6680.72761413781,-6576.020424941555,,,,,,
sdItemRT,Information value,gpt2_small,2,2,All,mean,0,0.13077412391551024,0.130720751537989,2876341.7670186604,2876519.769240294,0.021736084405290845,0.02170322637331623,-6416.337084422819,-6311.629895226564,,,,,,
sdItemRT,Information value,gpt2_small,3,3,All,mean,0,0.1288333152248321,0.1287798236773955,2876922.9730304233,2877100.975252057,0.019795275714612703,0.01976229851272271,-5835.131072659977,-5730.423883463722,,,,,,
sdItemRT,Information value,gpt2_small,4,4,All,mean,0,0.12842726344719646,0.12837374696728898,2877044.407890459,2877222.4101120927,0.019389223936977062,0.019356221802616203,-5713.6962126242,-5608.989023427945,,,,,,
sdItemRT,Information value,gpt2_small,5,5,All,mean,0,0.1282712990329512,0.1282177729764863,2877091.0359604214,2877269.038182055,0.019233259522731805,0.01920024781181351,-5667.068142661825,-5562.36095346557,,,,,,
sdItemRT,Information value,gpt2_small,6,6,All,mean,0,0.1264717061433851,0.12641806958796498,2877628.4505384015,2877806.452760035,0.0174336666331657,0.017400544423292197,-5129.653564681765,-5024.94637548551,,,,,,
sdItemRT,Information value,gpt2_small,7,7,All,mean,0,0.12600991113558657,0.12595624622493895,2877766.1784298266,2877944.1806514603,0.016971871625367174,0.01693872106026617,-4991.925673256628,-4887.218484060373,,,,,,
sdItemRT,Information value,gpt2_small,8,8,All,mean,0,0.1246895670380963,0.1246358210554217,2878159.5628835536,2878337.5651051872,0.015651527527876907,0.015618295890748923,-4598.541219529696,-4493.834030333441,,,,,,
sdItemRT,Information value,gpt2_small,9,9,All,mean,0,0.1243702811616123,0.12431651557408385,2878254.6020937962,2878432.60431543,0.015332241651392908,0.015298990409411073,-4503.502009287011,-4398.794820090756,,,,,,
sdItemRT,Information value,gpt2_small,10,10,All,mean,0,0.12418384935085547,0.12413007231600437,2878310.079699282,2878488.0819209157,0.01514580984063607,0.01511254715133159,-4448.024403801188,-4343.317214604933,,,,,,
sdItemRT,Information value,gpt2_small,11,11,All,mean,0,0.12379618498766687,0.12374238414937266,2878425.401454403,2878603.4036760367,0.01475814547744747,0.014724858984699885,-4332.7026486801915,-4227.995459483936,,,,,,
sdItemRT,Information value,gpt2_small,12,12,All,mean,0,0.11886578943867954,0.11881168586327195,2879887.652711857,2880065.654933491,0.009827749928460139,0.009794160698599175,-2870.4513912261464,-2765.7442020298913,,,,,,
sdItemRT,Information value,gpt2_medium,0,0,All,mean,0,0.13195640018403632,0.13190310040087416,2875987.079212607,2876165.0814342406,0.022918360673816918,0.022885575236201383,-6771.024890476372,-6666.317701280117,,,,,,
sdItemRT,Information value,gpt2_medium,2,1,All,mean,0,0.1350645508496907,0.13501144191380454,2875052.3116704943,2875230.313892128,0.026026511339471314,0.025993916749131762,-7705.792432588991,-7601.085243392736,,,,,,
sdItemRT,Information value,gpt2_medium,4,2,All,mean,0,0.13181921227537574,0.1317659040685747,2876028.260924178,2876206.263145812,0.022781172765156343,0.02274837890390191,-6729.843178905081,-6625.135989708826,,,,,,
sdItemRT,Information value,gpt2_medium,6,3,All,mean,0,0.1293906277042467,0.12933717037702008,2876756.2095792764,2876934.21180091,0.0203525881940273,0.020319645212347304,-6001.89452380687,-5897.187334610615,,,,,,
sdItemRT,Information value,gpt2_medium,8,4,All,mean,0,0.12872058324443647,0.12866708477500866,2876956.6926131626,2877134.6948347962,0.019682543734217073,0.019649559610335876,-5801.411489920691,-5696.704300724436,,,,,,
sdItemRT,Information value,gpt2_medium,10,5,All,mean,0,0.1267848832867391,0.1267312659610833,2877535.0056913905,2877713.007913024,0.017746843776519694,0.017713740796410526,-5223.098411692772,-5118.391222496517,,,,,,
sdItemRT,Information value,gpt2_medium,12,6,All,mean,0,0.12653409294776363,0.12648046022303028,2877609.8384252004,2877787.840646834,0.017496053437544234,0.017462935058357498,-5148.265677882824,-5043.558488686569,,,,,,
sdItemRT,Information value,gpt2_medium,14,7,All,mean,0,0.1266132281695368,0.12655960030387992,2877586.2277747514,2877764.229996385,0.017575188659317398,0.017542075139207136,-5171.876328331884,-5067.169139135629,,,,,,
sdItemRT,Information value,gpt2_medium,16,8,All,mean,0,0.12624426214721285,0.1261906116262319,2877696.2935908004,2877874.295812434,0.01720622263699345,0.01717308646155913,-5061.810512282886,-4957.103323086631,,,,,,
sdItemRT,Information value,gpt2_medium,18,9,All,mean,0,0.12315047459815176,0.1230966341118217,2878617.373092646,2878795.3753142795,0.014112435087932362,0.014079108947148922,-4140.731010437477,-4036.0238212412223,,,,,,
sdItemRT,Information value,gpt2_medium,20,10,All,mean,0,0.11910007451986304,0.11904598533007393,2879818.3540694057,2879996.3562910394,0.010062035009643644,0.010028460165401154,-2939.7500336775556,-2835.0428444813006,,,,,,
sdItemRT,Information value,gpt2_medium,22,11,All,mean,0,0.11637006093555147,0.11631580411693343,2880624.716990099,2880802.7192117325,0.007332021425332069,0.007298278952260651,-2133.3871129844338,-2028.6799237881787,,,,,,
sdItemRT,Information value,gpt2_medium,24,12,All,mean,0,0.11732852194976995,0.11727432398276294,2880341.9009185005,2880519.903140134,0.00829048243955055,0.00825679881809016,-2416.2031845827587,-2311.4959953865036,,,,,,
sdItemRT,Information value,gpt2_large,0,0,All,mean,0,0.13506179682413244,0.1350086877191431,2875053.1414219057,2875231.1436435394,0.026023757313913043,0.025991162554470315,-7704.962681177538,-7600.255491981283,,,,,,
sdItemRT,Information value,gpt2_large,3,1,All,mean,0,0.13941567732141513,0.139362835554249,2873738.064365317,2873916.066586951,0.030377637811195735,0.03034531038957622,-9020.039737766143,-8915.332548569888,,,,,,
