y,metric,model,aggregation,dist_metric,fold,loglik,delta_loglik,rsquared,delta_rsquared,rsquared_adj,delta_rsquared_adj,aic,bic,anova_p_vs_baseline,anova_p_ias_vs_surprisal,anova_p_surprisal_vs_ias,anova_p_both_vs_ias,anova_p_both_vs_surprisal
meanItemRT,Surprisal + IAS (min),gpt2_xl,Smin,cosine_std,9,-4.879578089271932,0.05943805808976066,0.29785960443064796,0.08863145450888887,0.2974902796123746,0.08828033709502581,2543463.304347638,2544908.2640881035,,,,,
sdItemRT,Baseline,,,,0,-5.531102220509841,,0.1090380395102194,,0.10901752516467278,,2882758.1041030833,2882831.3991355207,,,,,
sdItemRT,Surprisal,gpt2_small,,,0,-5.5263315749012145,0.004770645608626722,0.11749854080117417,0.00846050129095477,0.1174748345766864,0.008457309412013614,2880273.700859614,2880357.466610971,,,,,
sdItemRT,IAS (mean),gpt2_small,Smean,cosine_std,0,-5.485296679542534,0.045805540967307046,0.18703289166909498,0.07799485215887558,0.18660839347272096,0.07759086830804818,2859144.8058174145,2860579.294309402,,,,,
sdItemRT,Surprisal + IAS (mean),gpt2_small,Smean,cosine_std,0,-5.479951802772311,0.051150417737530596,0.19567702554908184,0.08663898603886244,0.19525395121982947,0.08623642605515669,2856361.120183295,2857806.079394202,,,,,
sdItemRT,IAS (min),gpt2_small,Smin,cosine_std,0,-5.505051190903373,0.026051029606468212,0.15427041054908264,0.04523237103886324,0.153828805124136,0.04481127995946321,2869440.620084547,2870875.1085765343,,,,,
sdItemRT,Surprisal + IAS (min),gpt2_small,Smin,cosine_std,0,-5.502458085244696,0.028644135265145643,0.15864518884933532,0.04960714933911592,0.1582026357535048,0.049185110588832015,2868091.1245325124,2869536.0837434195,,,,,
sdItemRT,Surprisal,gpt2_medium,,,0,-5.525537367381666,0.005564853128174896,0.11889920667697651,0.009861167166757112,0.11887553807792195,0.00985801291324917,2879859.769430916,2879943.5351822725,,,,,
sdItemRT,IAS (mean),gpt2_medium,Smean,cosine_std,0,-5.487064779453831,0.04403744105600982,0.1841529885694222,0.0751149490592028,0.1837269866053569,0.07470946144068413,2860066.3182739834,2861500.806765971,,,,,
sdItemRT,Surprisal + IAS (mean),gpt2_medium,Smean,cosine_std,0,-5.480323840474249,0.05077838003559254,0.19507832589573426,0.08604028638551486,0.19465493665013323,0.08563741148546045,2856555.021769093,2857999.98098,,,,,
sdItemRT,IAS (min),gpt2_medium,Smin,cosine_std,0,-5.50338185994545,0.0277203605643912,0.15708930743017369,0.04805126791995429,0.1566491739179644,0.04763164875329162,2868570.5848212494,2870005.0733132367,,,,,
sdItemRT,Surprisal + IAS (min),gpt2_medium,Smin,cosine_std,0,-5.501720096710418,0.029382123799423177,0.15988609325861258,0.050848053748393185,0.15944419287918743,0.05042666771451465,2867706.493764309,2869151.4529752163,,,,,
sdItemRT,Surprisal,gpt2_large,,,0,-5.526026195721263,0.0050760247885781595,0.1180373713805779,0.008999331870358507,0.11801367963044429,0.008996154465771511,2880114.540895574,2880198.3066469305,,,,,
sdItemRT,IAS (mean),gpt2_large,Smean,cosine_std,0,-5.484337017269612,0.046765203240228814,0.18859174294575554,0.07955370343553614,0.18816805871780473,0.07915053355313195,2858644.6413567145,2860079.129848702,,,,,
sdItemRT,Surprisal + IAS (mean),gpt2_large,Smean,cosine_std,0,-5.4762339869682,0.054868233541641054,0.20163549493651745,0.09259745542629805,0.20121555476545716,0.09219802960078438,2854423.439199982,2855868.3984108893,,,,,
sdItemRT,IAS (min),gpt2_large,Smin,cosine_std,0,-5.500484609917243,0.030617610592598155,0.1619594298967293,0.05292139038650989,0.16152183936342035,0.05250431419874757,2867060.572873548,2868495.0613655355,,,,,
sdItemRT,Surprisal + IAS (min),gpt2_large,Smin,cosine_std,0,-5.497958950216665,0.03314327029317621,0.1661819668176988,0.057143927307479414,0.16574337807124662,0.05672585290657384,2865746.2293455233,2867191.1885564304,,,,,
sdItemRT,Surprisal,gpt2_xl,,,0,-5.526964397894556,0.00413782261528528,0.11638089925094619,0.007342859740726793,0.11635716300377552,0.007339637839102742,2880603.5206098678,2880687.2863612245,,,,,
sdItemRT,IAS (mean),gpt2_xl,Smean,cosine_std,0,-5.484313226375229,0.04678899413461224,0.18863035028356312,0.07959231077334372,0.1882066862147862,0.07918916105011342,2858632.241828053,2860066.73032004,,,,,
sdItemRT,Surprisal + IAS (mean),gpt2_xl,Smean,cosine_std,0,-5.47857149866474,0.05253072184510099,0.19789438412257931,0.08885634461235992,0.1974724761251625,0.08845495096048972,2855641.722246079,2857086.681456986,,,,,
sdItemRT,IAS (min),gpt2_xl,Smin,cosine_std,0,-5.502524156570806,0.028578063939034948,0.1585340026470844,0.049495963136864995,0.15809462349566983,0.04907709833099705,2868123.5601148256,2869558.048606813,,,,,
sdItemRT,Surprisal + IAS (min),gpt2_xl,Smin,cosine_std,0,-5.501000223671063,0.0301019968387779,0.16109477365632974,0.05205673414611034,0.16065350904346198,0.051635983878789204,2867331.304574674,2868776.263785581,,,,,
sdItemRT,Baseline,,,,1,-5.530857519788132,,0.1083019676802236,,0.10828143638666743,,2882630.5690233367,2882703.864055774,,,,,
sdItemRT,Surprisal,gpt2_small,,,1,-5.526116151770643,0.00474136801748859,0.11671773940907881,0.008415771728855215,0.11669401221028797,0.008412575823620538,2880161.424909038,2880245.1906603947,,,,,
sdItemRT,IAS (mean),gpt2_small,Smean,cosine_std,1,-5.4853250098093715,0.04553250997876024,0.18591683709154916,0.07761486941132556,0.18549175613709012,0.0772103197504227,2859159.571212527,2860594.059704514,,,,,
sdItemRT,Surprisal + IAS (mean),gpt2_small,Smean,cosine_std,1,-5.4800109064929385,0.050846613295193244,0.19452326470354708,0.08622129702332348,0.1940995834954521,0.08581814710878466,2856391.924333242,2857836.883544149,,,,,
sdItemRT,IAS (min),gpt2_small,Smin,cosine_std,1,-5.5047893350340615,0.026068184754070245,0.1536007483319275,0.045298780651703896,0.15315879323674153,0.0448773568500741,2869304.1439477326,2870738.63243972,,,,,
sdItemRT,Surprisal + IAS (min),gpt2_small,Smin,cosine_std,1,-5.502316917412054,0.028540602376077473,0.15777572239568294,0.04947375471545934,0.15733271196001708,0.04905127557334965,2868017.549552154,2869462.508763061,,,,,
sdItemRT,Surprisal,gpt2_medium,,,1,-5.525337157166692,0.005520362621440178,0.11809281218616652,0.00979084450594292,0.11806912192531338,0.009787685538645952,2879755.4222693937,2879839.1880207504,,,,,
sdItemRT,IAS (mean),gpt2_medium,Smean,cosine_std,1,-5.4872156420139175,0.043641877774214244,0.18283274619464795,0.07453077851442436,0.18240605485397554,0.07412461846730811,2860144.9460299495,2861579.434521937,,,,,
sdItemRT,Surprisal + IAS (mean),gpt2_medium,Smean,cosine_std,1,-5.480455985665417,0.050401534122714864,0.1938059436486862,0.0855039759684626,0.19338188512931975,0.08510044874265232,2856623.894256987,2858068.8534678943,,,,,
sdItemRT,IAS (min),gpt2_medium,Smin,cosine_std,1,-5.503083597973462,0.027773921814669755,0.1564832978080476,0.048181330127823996,0.15604284786238243,0.047761411475715,2868415.1342605925,2869849.62275258,,,,,
sdItemRT,Surprisal + IAS (min),gpt2_medium,Smin,cosine_std,1,-5.501478550784429,0.029378969003702515,0.1591867245825075,0.05088475690228389,0.15874445633477208,0.05046301994810465,2867580.602926235,2869025.5621371423,,,,,
sdItemRT,Surprisal,gpt2_large,,,1,-5.5258347536109635,0.005022766177168236,0.11721470755512942,0.008912739874905817,0.1171909937061617,0.008909557319494277,2880014.763564991,2880098.5293163476,,,,,
sdItemRT,IAS (mean),gpt2_large,Smean,cosine_std,1,-5.484154586615297,0.046702933172834804,0.18782025205285702,0.07951828437263342,0.18739616498389433,0.0791147285972269,2858549.5606888533,2859984.0491808406,,,,,
sdItemRT,Surprisal + IAS (mean),gpt2_large,Smean,cosine_std,1,-5.476063037138232,0.054794482649899834,0.20085805670010626,0.09255608901988266,0.2004377075961038,0.09215627120943637,2854334.342200001,2855779.301410908,,,,,
sdItemRT,IAS (min),gpt2_large,Smin,cosine_std,1,-5.50072080495757,0.030136714830561573,0.16046000501722113,0.05215803733699753,0.16002163154552462,0.051740195158857194,2867183.6748942262,2868618.1633862136,,,,,
sdItemRT,Surprisal + IAS (min),gpt2_large,Smin,cosine_std,1,-5.498238974252616,0.032618545535515686,0.1646168721171848,0.05631490443696119,0.16417746013005474,0.05589602374338731,2865892.1745127724,2867337.1337236795,,,,,
sdItemRT,Surprisal,gpt2_xl,,,1,-5.526770774061545,0.004086745726587182,0.11556054953812334,0.007258581857899737,0.11553679125428151,0.007255354867614083,2880502.606191588,2880586.371942945,,,,,
sdItemRT,IAS (mean),gpt2_xl,Smean,cosine_std,1,-5.484391220175446,0.04646629961268545,0.1874357831113267,0.0791338154311031,0.18701149528839678,0.07873005890172935,2858672.8912608004,2860107.3797527878,,,,,
sdItemRT,Surprisal + IAS (mean),gpt2_xl,Smean,cosine_std,1,-5.478737839928841,0.05211967985929089,0.1965715070480012,0.0882695393677776,0.1961489032165118,0.08786746682984437,2855728.4173168326,2857173.3765277397,,,,,
sdItemRT,IAS (min),gpt2_xl,Smin,cosine_std,1,-5.5023130463233185,0.028544473464813258,0.15778224302017296,0.049480275339949364,0.15734247133060708,0.04906103494393965,2868013.5319871577,2869448.020479145,,,,,
sdItemRT,Surprisal + IAS (min),gpt2_xl,Smin,cosine_std,1,-5.5008021423031055,0.03005537748502629,0.16032342199870275,0.052021454318479154,0.15988175165443663,0.0516003152677692,2867228.066942671,2868673.026153578,,,,,
sdItemRT,Baseline,,,,2,-5.532100010221561,,0.10852733737435527,,0.10850681126992268,,2883278.1401273552,2883351.4351597927,,,,,
sdItemRT,Surprisal,gpt2_small,,,2,-5.527301394187766,0.004798616033795611,0.1170420830489447,0.00851474567458943,0.11701836456284553,0.008511553292922858,2880779.159033933,2880862.92478529,,,,,
sdItemRT,IAS (mean),gpt2_small,Smean,cosine_std,2,-5.486521113988949,0.045578896232612465,0.18619809218117012,0.07767075480681485,0.18577315808662342,0.07726634681670075,2859782.966357672,2861217.4548496595,,,,,
sdItemRT,Surprisal + IAS (mean),gpt2_small,Smean,cosine_std,2,-5.481100292840006,0.050999717381555065,0.1949733861134716,0.08644604873911632,0.19454994166948703,0.08604313039956435,2856959.699424697,2858404.658635604,,,,,
sdItemRT,IAS (min),gpt2_small,Smin,cosine_std,2,-5.506307492636404,0.025792517585156993,0.1533480094539581,0.04482067207960283,0.15290592238886003,0.04439911111893735,2870095.3894721824,2871529.8779641697,,,,,
sdItemRT,Surprisal + IAS (min),gpt2_small,Smin,cosine_std,2,-5.5037634829228965,0.02833652729866465,0.1576448507541489,0.04911751337979364,0.1572017714799273,0.048694960210004634,2868771.4821376186,2870216.4413485257,,,,,
sdItemRT,Surprisal,gpt2_medium,,,2,-5.526499013997745,0.005600996223816601,0.1184578826179018,0.009930545243546529,0.1184342021637651,0.009927390893842425,2880360.9681074563,2880444.733858813,,,,,
sdItemRT,IAS (mean),gpt2_medium,Smean,cosine_std,2,-5.487947460168296,0.04415255005326557,0.18387325124578324,0.07534591387142797,0.183447103214321,0.07494029194439833,2860526.3608701937,2861960.849362181,,,,,
sdItemRT,Surprisal + IAS (mean),gpt2_medium,Smean,cosine_std,2,-5.481097698194262,0.051002312027299546,0.1949775636203923,0.08645022624603704,0.1945541213737787,0.08604731010385602,2856958.347126471,2858403.306337378,,,,,
sdItemRT,IAS (min),gpt2_medium,Smin,cosine_std,2,-5.504244851118896,0.027855159102665006,0.1568334942984192,0.048306156924063925,0.1563932272110481,0.047886415941125415,2869020.365464955,2870454.8539569424,,,,,
sdItemRT,Surprisal + IAS (min),gpt2_medium,Smin,cosine_std,2,-5.502622901926131,0.029477108295430376,0.15956420928949777,0.0510368719151425,0.15912213959892685,0.05061532832900417,2868177.025009076,2869621.984219983,,,,,
sdItemRT,Surprisal,gpt2_large,,,2,-5.5269886351036215,0.005111375117939687,0.11759421656501978,0.009066879190664512,0.11757051291062537,0.009063701640702693,2880616.1527523864,2880699.918503743,,,,,
sdItemRT,IAS (mean),gpt2_large,Smean,cosine_std,2,-5.485817810582327,0.046282199639233745,0.18734198679585756,0.07881464942150229,0.18691764999632532,0.07841083872640264,2859416.4130617823,2860850.9015537696,,,,,
sdItemRT,Surprisal + IAS (mean),gpt2_large,Smean,cosine_std,2,-5.477655899697311,0.054444110524250355,0.20049998477651276,0.09197264740215749,0.20007944732648053,0.09157263605655785,2855164.523051442,2856609.482262349,,,,,
sdItemRT,IAS (min),gpt2_large,Smin,cosine_std,2,-5.501602725320122,0.03049728490143888,0.1612772469592625,0.05274990958490722,0.16083930021790582,0.05233248894798315,2867643.321204144,2869077.8096961314,,,,,
sdItemRT,Surprisal + IAS (min),gpt2_large,Smin,cosine_std,2,-5.499072044407184,0.0330279658143775,0.16551160144444776,0.056984264070092494,0.16507266008543853,0.05656584881551585,2866326.360680491,2867771.3198913983,,,,,
sdItemRT,Surprisal,gpt2_xl,,,2,-5.527922997387163,0.004177012834397864,0.11594370150062405,0.007416364126268782,0.11591995350921436,0.007413142239291681,2881103.131162221,2881186.896913578,,,,,
sdItemRT,IAS (mean),gpt2_xl,Smean,cosine_std,2,-5.485163729384468,0.04693628083709278,0.18840438040598795,0.07987704303163268,0.18798059834497682,0.07947378707505415,2859075.5137904324,2860510.0022824197,,,,,
sdItemRT,Surprisal + IAS (mean),gpt2_xl,Smean,cosine_std,2,-5.479432942246974,0.05266706797458731,0.19765343824753567,0.0891261008731804,0.19723140351245538,0.08872459224253271,2856090.6963038156,2857535.6555147227,,,,,
sdItemRT,IAS (min),gpt2_xl,Smin,cosine_std,2,-5.503403115717492,0.028696894504069093,0.15825174636472938,0.049724408990374114,0.15781221983062055,0.04930540856069787,2868581.6630745684,2870016.1515665557,,,,,
sdItemRT,Surprisal + IAS (min),gpt2_xl,Smin,cosine_std,2,-5.501847109134759,0.030252901086802453,0.1608672062285652,0.05233986885420994,0.16042582191510468,0.05191901064518201,2867772.6911157267,2869217.650326634,,,,,
sdItemRT,Baseline,,,,3,-5.531410400505698,,0.10839671609224133,,0.10837618698026164,,2882918.7238187636,2882992.018851201,,,,,
sdItemRT,Surprisal,gpt2_small,,,3,-5.526579143506855,0.004831256998842903,0.11697035713422099,0.008573641041979663,0.11694663672138206,0.008570449741120423,2880402.730646051,2880486.4963974077,,,,,
sdItemRT,IAS (mean),gpt2_small,Smean,cosine_std,3,-5.48543159804354,0.04597880246215791,0.18672957546598268,0.07833285937374135,0.18630491889028444,0.07792873191002281,2859215.1237211167,2860649.612213104,,,,,
sdItemRT,Surprisal + IAS (mean),gpt2_small,Smean,cosine_std,3,-5.480013296117898,0.05139710438780032,0.19549508492482792,0.08709836883258659,0.19507191489470654,0.08669572791444491,2856393.169777095,2857838.128988002,,,,,
sdItemRT,IAS (min),gpt2_small,Smin,cosine_std,3,-5.505327652071385,0.026082748434313352,0.1537153338668502,0.04531861777460888,0.15327343860354725,0.04489725162328562,2869584.708327781,2871019.1968197683,,,,,
sdItemRT,Surprisal + IAS (min),gpt2_small,Smin,cosine_std,3,-5.50274775276167,0.028662647744027936,0.15807074613070637,0.049674030038465045,0.15762789087768825,0.04925170389742661,2868242.095766349,2869687.0549772563,,,,,
sdItemRT,Surprisal,gpt2_medium,,,3,-5.525820776698409,0.005589623807289001,0.11830866269526874,0.00991194660302741,0.118284978232707,0.00990879125244537,2880007.4789658906,2880091.2447172473,,,,,
sdItemRT,IAS (mean),gpt2_medium,Smean,cosine_std,3,-5.487603058815511,0.04380734169018741,0.18318992516995325,0.07479320907771192,0.1827634203335431,0.07438723335328146,2860346.8630179386,2861781.351509926,,,,,
sdItemRT,Surprisal + IAS (mean),gpt2_medium,Smean,cosine_std,3,-5.4807675934305475,0.050642807075150564,0.19428049720395613,0.0858837811117148,0.19385668830002212,0.08548050131976048,2856786.3004848803,2858231.2596957874,,,,,
sdItemRT,IAS (min),gpt2_medium,Smin,cosine_std,3,-5.503426148106473,0.027984252399225085,0.15692764906129186,0.04853093296905053,0.1564874311376896,0.04811124415742796,2868593.6672793166,2870028.155771304,,,,,
sdItemRT,Surprisal + IAS (min),gpt2_medium,Smin,cosine_std,3,-5.501734193247444,0.029676207258254372,0.15977570827734855,0.05137899218510722,0.1593337498353622,0.05095756285510056,2867713.840710249,2869158.799921156,,,,,
sdItemRT,Surprisal,gpt2_large,,,3,-5.526309940384333,0.005100460121364669,0.11744565784458738,0.009048941752346051,0.11742195019952939,0.009045763219267755,2880262.42520903,2880346.190960387,,,,,
sdItemRT,IAS (mean),gpt2_large,Smean,cosine_std,3,-5.484939768445092,0.046470632060605865,0.18752916307341216,0.07913244698117083,0.18710492400968182,0.07872873702942018,2858958.788036361,2860393.276528348,,,,,
sdItemRT,Surprisal + IAS (mean),gpt2_large,Smean,cosine_std,3,-5.476757582821172,0.054652817684526234,0.20071654160886476,0.09231982551662343,0.20029611806784609,0.09191993108758445,2854696.331075401,2856141.290286308,,,,,
sdItemRT,IAS (min),gpt2_large,Smin,cosine_std,3,-5.5011155577176565,0.03029484278804162,0.16081465061781874,0.052417934525577414,0.16037646232755975,0.05200027534729812,2867389.41529575,2868823.9037877372,,,,,
sdItemRT,Surprisal + IAS (min),gpt2_large,Smin,cosine_std,3,-5.498585210708177,0.03282518979752069,0.16505078297059506,0.056654066878353726,0.1646115992208138,0.056235412240552174,2866072.6287985737,2867517.588009481,,,,,
sdItemRT,Surprisal,gpt2_xl,,,3,-5.5272031950116824,0.004207205494015653,0.11586755711861108,0.0074708410263697456,0.11584380708177044,0.0074676201015088095,2880727.9788017487,2880811.7445531054,,,,,
sdItemRT,IAS (mean),gpt2_xl,Smean,cosine_std,3,-5.484693087428017,0.04671731307768123,0.18792990647428653,0.0795331903820452,0.18750587666238094,0.07912968968211931,2858830.220850433,2860264.7093424206,,,,,
sdItemRT,Surprisal + IAS (mean),gpt2_xl,Smean,cosine_std,3,-5.478943474170505,0.05246692633519334,0.19721459872507863,0.0888178826328373,0.19679233316016687,0.08841614617990523,2855835.591415977,2857280.550626884,,,,,
sdItemRT,IAS (min),gpt2_xl,Smin,cosine_std,3,-5.5026913496395515,0.028719050866146567,0.158165715651008,0.04976899955876668,0.15772614419517672,0.049349957214915086,2868210.6991359387,2869645.187627926,,,,,
sdItemRT,Surprisal + IAS (min),gpt2_xl,Smin,cosine_std,3,-5.5010843380255565,0.03032606248014158,0.16086704719847433,0.052470331106233004,0.16042566280136394,0.05204947582110231,2867375.143966864,2868820.103177771,,,,,
sdItemRT,Baseline,,,,4,-5.530641762713312,,0.10860782229836419,,0.1085872980470921,,2882518.119025026,2882591.4140574634,,,,,
sdItemRT,Surprisal,gpt2_small,,,4,-5.525768489974008,0.0048732727393039355,0.11725361494970687,0.008645792651342687,0.11722990214589035,0.008642604098798246,2879980.2277525733,2880063.99350393,,,,,
sdItemRT,IAS (mean),gpt2_small,Smean,cosine_std,4,-5.484644320927746,0.045997441785566195,0.18695244456472893,0.07834462226636474,0.18652790436216504,0.07794060631507294,2858804.80433569,2860239.2928276774,,,,,
sdItemRT,Surprisal + IAS (mean),gpt2_small,Smean,cosine_std,4,-5.479275189286464,0.05136657342684803,0.19563645423896703,0.08702863194060284,0.1952133585691831,0.08662606052209099,2856008.4773538336,2857453.4365647407,,,,,
sdItemRT,IAS (min),gpt2_small,Smin,cosine_std,4,-5.504523047775653,0.026118714937659604,0.15397656911592283,0.04536874681755865,0.15353481025898974,0.04494751221189763,2869165.3582240967,2870599.846716084,,,,,
sdItemRT,Surprisal + IAS (min),gpt2_small,Smin,cosine_std,4,-5.501960254738444,0.028681507974868126,0.15830184078641352,0.04969401848804933,0.15785910708931206,0.04927180904221995,2867831.66124662,2869276.620457527,,,,,
sdItemRT,Surprisal,gpt2_medium,,,4,-5.524929654177795,0.005712108535517402,0.11873333189667579,0.0101255095983116,0.1187096588418044,0.010122360794712293,2879543.0366016165,2879626.8023529733,,,,,
sdItemRT,IAS (mean),gpt2_medium,Smean,cosine_std,4,-5.486727728416796,0.04391403429651586,0.1835575578123846,0.0749497355140204,0.18313124493871435,0.07454394689162225,2859890.6513180933,2861325.1398100806,,,,,
sdItemRT,Surprisal + IAS (mean),gpt2_medium,Smean,cosine_std,4,-5.479931539392279,0.050710223321033254,0.1945798727066005,0.0859720504082363,0.1941562212743464,0.08556892322725429,2856350.559152783,2857795.51836369,,,,,
sdItemRT,IAS (min),gpt2_medium,Smin,cosine_std,4,-5.50289111311329,0.027750649600021937,0.15673337766115358,0.048125555362789396,0.1562930582969665,0.047705760249874385,2868314.8134612897,2869749.301953277,,,,,
sdItemRT,Surprisal + IAS (min),gpt2_medium,Smin,cosine_std,4,-5.501194821296665,0.029446941416646943,0.15958938284510782,0.05098156054674363,0.15914732639584117,0.050560028348749064,2867432.7265219665,2868877.6857328736,,,,,
sdItemRT,Surprisal,gpt2_large,,,4,-5.52542394566141,0.005217817051902607,0.11786169590771955,0.009253873609355368,0.11783799943849782,0.009250701391405713,2879800.655391379,2879884.4211427355,,,,,
sdItemRT,IAS (mean),gpt2_large,Smean,cosine_std,4,-5.484093422638009,0.04654834007530351,0.18784776425966765,0.07923994196130346,0.18742369155645489,0.07883639350936278,2858517.6827578587,2859952.171249846,,,,,
sdItemRT,Surprisal + IAS (mean),gpt2_large,Smean,cosine_std,4,-5.4760049294852156,0.05463683322809665,0.20088024253413717,0.09227242023577298,0.20045990509989564,0.09187260705280353,2854304.0571885407,2855749.016399448,,,,,
sdItemRT,IAS (min),gpt2_large,Smin,cosine_std,4,-5.499938773780313,0.030702988932999276,0.16169792464428634,0.05309010234592215,0.16126019756362286,0.05267289951653076,2866776.0896290136,2868210.578121001,,,,,
sdItemRT,Surprisal + IAS (min),gpt2_large,Smin,cosine_std,4,-5.497402093190884,0.03323966952242863,0.16594016354529517,0.057332341246930985,0.16550144761018792,0.05691414956309582,2865456.0021459702,2866900.9613568773,,,,,
sdItemRT,Surprisal,gpt2_xl,,,4,-5.526366285250168,0.004275477463144384,0.11619758054503126,0.007589758246667078,0.11617383937345582,0.007586541326363716,2880291.7914769645,2880375.557228321,,,,,
sdItemRT,IAS (mean),gpt2_xl,Smean,cosine_std,4,-5.483771059621531,0.04687070309178143,0.188371211190704,0.0797633888923398,0.18794741181008434,0.07936011376299223,2858349.6710220263,2859784.1595140137,,,,,
sdItemRT,Surprisal + IAS (mean),gpt2_xl,Smean,cosine_std,4,-5.478017874270795,0.05262388844251742,0.19765658995584556,0.08904876765748138,0.19723455687856561,0.08864725883147351,2855353.179855447,2856798.139066354,,,,,
sdItemRT,IAS (min),gpt2_xl,Smin,cosine_std,4,-5.501952955278964,0.02868880743434854,0.1583141285799382,0.04970630628157402,0.15787463461927242,0.04928733657218032,2867825.8568559326,2869260.34534792,,,,,
sdItemRT,Surprisal + IAS (min),gpt2_xl,Smin,cosine_std,4,-5.500361074118925,0.03028068859438715,0.16098959505805488,0.05238177275969069,0.1605482751211863,0.051960977074094195,2866998.1874978943,2868443.1467088014,,,,,
sdItemRT,Baseline,,,,5,-5.531485918285302,,0.10892072143691767,,0.10890020439012948,,2882958.08277928,2883031.3778117173,,,,,
sdItemRT,Surprisal,gpt2_small,,,5,-5.526706308902704,0.004779609382597805,0.11739815979938018,0.008477438362462508,0.11737445087840448,0.008474246488274995,2880469.0077243824,2880552.773475739,,,,,
sdItemRT,IAS (mean),gpt2_small,Smean,cosine_std,5,-5.485550730556507,0.045935187728795235,0.18713664115759332,0.07821591972067565,0.18671219713496168,0.07781199274483219,2859277.2141572847,2860711.702649272,,,,,
sdItemRT,Surprisal + IAS (mean),gpt2_small,Smean,cosine_std,5,-5.480194979492096,0.051290938793205676,0.19579716235444866,0.086876440917531,0.19537415121722235,0.08647394682709286,2856487.8609715267,2857932.820182434,,,,,
sdItemRT,IAS (min),gpt2_small,Smin,cosine_std,5,-5.505326929341103,0.026158988944199102,0.15434166162405571,0.04542094018713805,0.1539000934035083,0.04499988901337881,2869584.3316494306,2871018.820141418,,,,,
sdItemRT,Surprisal + IAS (min),gpt2_small,Smin,cosine_std,5,-5.502670113042443,0.028815805242858872,0.15882326200340535,0.049902540566487685,0.15838080257415232,0.04948059818402284,2868201.6308763647,2869646.5900872718,,,,,
sdItemRT,Surprisal,gpt2_medium,,,5,-5.5258761432672205,0.005609775018081464,0.11886235537326062,0.009941633936342953,0.11883868578428669,0.009938481394157206,2880036.335357156,2880120.101108513,,,,,
sdItemRT,IAS (mean),gpt2_medium,Smean,cosine_std,5,-5.487762067993927,0.043723850291375044,0.18353364924576487,0.07461292780884721,0.18310732388801843,0.07420711949788894,2860429.736693619,2861864.225185606,,,,,
sdItemRT,Surprisal + IAS (mean),gpt2_medium,Smean,cosine_std,5,-5.480946399905138,0.05053951838016424,0.1945876648842617,0.08566694344734405,0.19416401755069734,0.08526381316056786,2856879.492273759,2858324.451484666,,,,,
sdItemRT,IAS (min),gpt2_medium,Smin,cosine_std,5,-5.503752127232902,0.027733791052400036,0.15700096062417757,0.0480802391872599,0.1565607809808771,0.04766057659074763,2868763.563688262,2870198.0521802492,,,,,
sdItemRT,Surprisal + IAS (min),gpt2_medium,Smin,cosine_std,5,-5.502029234650952,0.029456683634349723,0.15990075530343473,0.05098003386651706,0.1594588626362533,0.05055865824612382,2867867.6127492604,2869312.5719601675,,,,,
sdItemRT,Surprisal,gpt2_large,,,5,-5.5263412480121845,0.005144670273117491,0.1180423314363177,0.009121609999400038,0.11801863981942373,0.009118435429294247,2880278.7423689743,2880362.508120331,,,,,
sdItemRT,IAS (mean),gpt2_large,Smean,cosine_std,5,-5.4847870259024845,0.04669889238281755,0.18837726850401948,0.07945654706710181,0.18795347228628123,0.07905326789615175,2858879.180456064,2860313.6689480515,,,,,
sdItemRT,Surprisal + IAS (mean),gpt2_large,Smean,cosine_std,5,-5.476566179223268,0.054919739062033734,0.20161261665297092,0.09269189521605325,0.20119266444792083,0.09229246005779135,2854596.5738170166,2856041.5330279237,,,,,
sdItemRT,IAS (min),gpt2_large,Smin,cosine_std,5,-5.500710290871847,0.030775627413454743,0.16211392232240684,0.05319320088548918,0.1616764124587282,0.05277620806859873,2867178.1950789164,2868612.6835709037,,,,,
sdItemRT,Surprisal + IAS (min),gpt2_large,Smin,cosine_std,5,-5.498143257939644,0.03334266034565836,0.16640466074038707,0.0574839393034694,0.16596618913106131,0.05706598474093183,2865842.288319047,2867287.247529954,,,,,
sdItemRT,Surprisal,gpt2_xl,,,5,-5.527292555238666,0.0041933630466362,0.11636270869866805,0.007441987261750382,0.11633897196285303,0.007438767572723548,2880774.55227973,2880858.3180310866,,,,,
sdItemRT,IAS (mean),gpt2_xl,Smean,cosine_std,5,-5.484977380049309,0.04650853823599288,0.18806821817346786,0.0791474967365502,0.18764426058227845,0.07874405619214897,2858978.3907531393,2860412.8792451266,,,,,
sdItemRT,Surprisal + IAS (mean),gpt2_xl,Smean,cosine_std,5,-5.479229285387796,0.05225663289750582,0.19734889125459898,0.08842816981768131,0.19692669632763204,0.08802649193750256,2855984.552792695,2857429.512003602,,,,,
sdItemRT,IAS (min),gpt2_xl,Smin,cosine_std,5,-5.502768006122372,0.028717912162930403,0.15865855511699778,0.04973783368008011,0.1582192410017923,0.049319036611662814,2868250.6515749064,2869685.140066894,,,,,
sdItemRT,Surprisal + IAS (min),gpt2_xl,Smin,cosine_std,5,-5.501161223902381,0.03032469438292118,0.16135792045095387,0.05243719901403621,0.16091679425344563,0.05201658986331614,2867415.215963234,2868860.1751741413,,,,,
sdItemRT,Baseline,,,,6,-5.53193366128315,,0.1080555936417501,,0.10803505667544644,,2883191.441056842,2883264.7360892794,,,,,
