y,metric,model,aggregation,dist_metric,fold,loglik,delta_loglik,rsquared,delta_rsquared,rsquared_adj,delta_rsquared_adj,aic,bic,anova_p_vs_baseline,anova_p_ias_vs_surprisal,anova_p_surprisal_vs_ias,anova_p_both_vs_ias,anova_p_both_vs_surprisal
RTgopast,Baseline,,,,9,-5.733076607492919,,0.41781097441923576,,0.4151505523678385,,15149.322243781306,15185.619952890369,,,,,
RTgopast,Surprisal,gpt2_small,,,9,-5.725341550166534,0.007735057326384798,0.42674819722321167,0.008937222803975908,0.4236896891291282,0.0085391367612897,15130.90169243965,15172.384788564292,,,,,
RTgopast,IAS (mean),gpt2_small,Smean,cosine_std,9,-5.637030250800287,0.09604635669263129,0.5195599437166905,0.1017489692974547,0.46432761264777234,0.04917706027993385,15155.759862112758,15866.157883247275,,,,,
RTgopast,Surprisal + IAS (mean),gpt2_small,Smean,cosine_std,9,-5.634845026168737,0.09823158132418186,0.5216551008826567,0.1038441264634209,0.4662124179900373,0.05106186562219883,15151.990869085465,15867.574277235562,,,,,
RTgopast,IAS (min),gpt2_small,Smin,cosine_std,9,-5.6750662200855695,0.058010387407349207,0.48158586751404375,0.063774893094808,0.42198796217330825,0.006837409805469763,15256.174821025903,15966.57284216042,,,,,
RTgopast,Surprisal + IAS (min),gpt2_small,Smin,cosine_std,9,-5.674368348797921,0.05870825869499807,0.4823089354646438,0.06449796104540806,0.4223058256157912,0.0071552732479527315,15256.33244082651,15971.915848976609,,,,,
RTgopast,Surprisal,gpt2_medium,,,9,-5.725951230509546,0.007125376983372789,0.42604877017145093,0.008237795752215171,0.42298653037815837,0.007835978010319877,15132.511248545201,15173.994344669843,,,,,
RTgopast,IAS (mean),gpt2_medium,Smean,cosine_std,9,-5.620801324807194,0.11227528268572495,0.5349036372447243,0.11709266282548858,0.481435247274549,0.06628469490671052,15112.91549749099,15823.313518625508,,,,,
RTgopast,Surprisal + IAS (mean),gpt2_medium,Smean,cosine_std,9,-5.617317759053101,0.11575884843981754,0.5381327628346467,0.12032178841541097,0.4845999273933156,0.0694493750254771,15105.718883900186,15821.302292050284,,,,,
RTgopast,IAS (min),gpt2_medium,Smin,cosine_std,9,-5.670841743602123,0.06223486389079547,0.485947472692287,0.06813649827305124,0.4268509860364552,0.011700433668616728,15245.022203109605,15955.420224244122,,,,,
RTgopast,Surprisal + IAS (min),gpt2_medium,Smin,cosine_std,9,-5.669857792398601,0.06321881509431737,0.4869580831805729,0.06914710876133712,0.4274938339383889,0.012343281570550424,15244.424571932308,15960.007980082406,,,,,
RTgopast,Surprisal,gpt2_large,,,9,-5.7263578920713,0.006718715421619059,0.4255817724801969,0.007770798060961148,0.4225170410833686,0.0073664887155301395,15133.584835068232,15175.067931192874,,,,,
RTgopast,IAS (mean),gpt2_large,Smean,cosine_std,9,-5.624628487087379,0.10844812040553986,0.5313299792110944,0.11351900479185861,0.4774507545050156,0.06230020213717713,15123.019205910681,15833.417227045198,,,,,
RTgopast,Surprisal + IAS (mean),gpt2_large,Smean,cosine_std,9,-5.621804286907885,0.11127232058503367,0.5339697528571927,0.11615877843795697,0.47995440272304335,0.06480385035520486,15117.563317436816,15833.146725586914,,,,,
RTgopast,IAS (min),gpt2_large,Smin,cosine_std,9,-5.670829666832615,0.06224694066030345,0.4859598887301142,0.06814891431087844,0.4268648294463403,0.011714277078501811,15244.990320438104,15955.388341572621,,,,,
RTgopast,Surprisal + IAS (min),gpt2_large,Smin,cosine_std,9,-5.66878293973611,0.06429366775680911,0.48805978752697865,0.07024881310774289,0.4287232315973646,0.013572679229526097,15241.586960903329,15957.170369053427,,,,,
RTgopast,Surprisal,gpt2_xl,,,9,-5.725330062675441,0.0077465448174773854,0.42676136752187477,0.00895039310263901,0.4237029296961531,0.008552377328314598,15130.871365463165,15172.354461587807,,,,,
RTgopast,IAS (mean),gpt2_xl,Smean,cosine_std,9,-5.636959025273158,0.09611758221976086,0.5196283780348293,0.10181740361559355,0.46440391430933214,0.049253361941493656,15155.571826721138,15865.969847855655,,,,,
RTgopast,Surprisal + IAS (mean),gpt2_xl,Smean,cosine_std,9,-5.632858316447085,0.10021829104583357,0.5235519947322739,0.10574102031303811,0.4683291717866914,0.053178619418852935,15146.745955420305,15862.329363570403,,,,,
RTgopast,IAS (min),gpt2_xl,Smin,cosine_std,9,-5.675285357997896,0.05779124949502279,0.48135860933537156,0.0635476349161358,0.42173457794873637,0.006584025580897879,15256.753345114445,15967.151366248961,,,,,
RTgopast,Surprisal + IAS (min),gpt2_xl,Smin,cosine_std,9,-5.671019273755394,0.06205733373752498,0.4857649206377853,0.06795394621854955,0.42616237759834086,0.01101182523050237,15247.490882714239,15963.074290864337,,,,,
self_paced_reading_time,Baseline,,,,0,-4.486311592472737,,0.041761309097978816,,0.03737911996275611,,11848.88998094308,11885.182385012102,,,,,
self_paced_reading_time,Surprisal,gpt2_small,,,0,-4.479695569163801,0.006616023308936292,0.05435724931135133,0.012595940213372514,0.04930805079508849,0.011928930832332374,11833.436911454108,11874.913944675845,,,,,
self_paced_reading_time,IAS (mean),gpt2_small,Smean,cosine_std,0,-4.429178309230946,0.05713328324179123,0.1452317873366803,0.10347047823870148,0.04688282208946237,0.00950370212670626,11958.172379751235,12668.466573673508,,,,,
self_paced_reading_time,Surprisal + IAS (mean),gpt2_small,Smean,cosine_std,0,-4.426769247895786,0.0595423445769514,0.14934025992957067,0.10757895083159186,0.050660848930714764,0.01328172896795865,11953.817275949083,12669.296099024072,,,,,
self_paced_reading_time,IAS (min),gpt2_small,Smin,cosine_std,0,-4.419328829435312,0.06698276303742556,0.16190506949469563,0.12014376039671681,0.06547451911506663,0.02809539915231052,11932.189452050352,12642.483645972625,,,,,
self_paced_reading_time,Surprisal + IAS (min),gpt2_small,Smin,cosine_std,0,-4.418486632907852,0.06782495956488521,0.163315562529182,0.12155425343120319,0.06625733396567468,0.028878214002918567,11931.967737610914,12647.446560685903,,,,,
self_paced_reading_time,Surprisal,gpt2_medium,,,0,-4.478225693577833,0.00808589889490463,0.05713312151002592,0.015371812412047103,0.052098744584450074,0.01471962462169396,11829.559379658323,11871.036412880061,,,,,
self_paced_reading_time,IAS (mean),gpt2_medium,Smean,cosine_std,0,-4.428004389987932,0.05830720248480503,0.14723629099679125,0.10547498189881244,0.0491179623805168,0.011738842417760686,11955.075580788165,12665.369774710438,,,,,
self_paced_reading_time,Surprisal + IAS (mean),gpt2_medium,Smean,cosine_std,0,-4.425964467758099,0.06034712471463788,0.15070834675058897,0.10894703765261016,0.05218763845662677,0.01480851849387066,11951.694265945867,12667.173089020856,,,,,
self_paced_reading_time,IAS (min),gpt2_medium,Smin,cosine_std,0,-4.420104614970841,0.06620697750189652,0.16060369632031235,0.11884238722233353,0.06402341095615194,0.026644290993395825,11934.235974293078,12644.530168215351,,,,,
self_paced_reading_time,Surprisal + IAS (min),gpt2_medium,Smin,cosine_std,0,-4.416250513715804,0.07006107875693335,0.16704906001764885,0.12528775091967004,0.07042392980801115,0.03304480984525504,11926.06885518229,12641.547678257279,,,,,
self_paced_reading_time,Surprisal,gpt2_large,,,0,-4.480135509472024,0.006176083000712929,0.053524830424021785,0.01176352132604297,0.04847118726076327,0.011092067298007158,11834.5974739872,11876.074507208938,,,,,
self_paced_reading_time,IAS (mean),gpt2_large,Smean,cosine_std,0,-4.423083443005415,0.06322814946732258,0.15558793558421635,0.11382662648623754,0.05843054069373699,0.021051420730980874,11942.094122648283,12652.388316570556,,,,,
self_paced_reading_time,Surprisal + IAS (mean),gpt2_large,Smean,cosine_std,0,-4.422421374829709,0.06389021764302782,0.1567053123514197,0.1149440032534409,0.05888027237863769,0.021501152415881575,11942.347586800774,12657.826409875763,,,,,
self_paced_reading_time,IAS (min),gpt2_large,Smin,cosine_std,0,-4.429639057079292,0.05667253539344497,0.14444375908048146,0.10268244998250264,0.046004123915460715,0.008625003952704602,11959.387832575172,12669.682026497445,,,,,
self_paced_reading_time,Surprisal + IAS (min),gpt2_large,Smin,cosine_std,0,-4.428950709526011,0.05736088294672648,0.14562078877933127,0.10385947968135245,0.04650990652934672,0.00913078656659061,11959.571971729616,12675.050794804605,,,,,
self_paced_reading_time,Surprisal,gpt2_xl,,,0,-4.480063084262667,0.006248508210069836,0.053661917819813554,0.011900608721834738,0.04860900662586887,0.011229886663112754,11834.406416284917,11875.883449506655,,,,,
self_paced_reading_time,IAS (mean),gpt2_xl,Smean,cosine_std,0,-4.415724100085828,0.07058749238690964,0.16792555199517922,0.1261642428972004,0.0721877136460628,0.03480859368330669,11922.680176026413,12632.974369948686,,,,,
self_paced_reading_time,Surprisal + IAS (mean),gpt2_xl,Smean,cosine_std,0,-4.415187526551437,0.0711240659213006,0.16881801129437246,0.12705670219639364,0.07239808542420223,0.03501896546144612,11923.26469504269,12638.743518117679,,,,,
self_paced_reading_time,IAS (min),gpt2_xl,Smin,cosine_std,0,-4.417941253445109,0.06837033902762801,0.16422768600332405,0.12246637690534523,0.06806437407138832,0.03068525410863221,11928.529026588198,12638.82322051047,,,,,
self_paced_reading_time,Surprisal + IAS (min),gpt2_xl,Smin,cosine_std,0,-4.4178075963112535,0.06850399616148373,0.16445107000921733,0.12268976091123851,0.06752456415931274,0.030145444196556626,11930.176439069088,12645.655262144077,,,,,
self_paced_reading_time,Baseline,,,,1,-4.564883060596081,,0.039316248359011596,,0.034922877543580144,,12056.161513852461,12092.453917921483,,,,,
self_paced_reading_time,Surprisal,gpt2_small,,,1,-4.561071746777877,0.0038113138182040984,0.04661134365352737,0.007295095294515774,0.04152078637326384,0.006597908829683696,12048.10726800004,12089.584301221777,,,,,
self_paced_reading_time,IAS (mean),gpt2_small,Smean,cosine_std,1,-4.504958336903636,0.05992472369244517,0.1478216594270767,0.1085054110680651,0.049770682846774106,0.014847805303193962,12158.080092751792,12868.374286674065,,,,,
self_paced_reading_time,Surprisal + IAS (mean),gpt2_small,Smean,cosine_std,1,-4.5038351812218,0.061047879374281244,0.1497337689167143,0.11041752055770271,0.051100006293166245,0.0161771287495861,12157.117208063108,12872.596031138097,,,,,
self_paced_reading_time,IAS (min),gpt2_small,Smin,cosine_std,1,-4.497593084090184,0.06728997650589719,0.16028267342641278,0.12096642506740118,0.06366545141794588,0.02874257387436574,12138.650555829905,12848.944749752178,,,,,
self_paced_reading_time,Surprisal + IAS (min),gpt2_small,Smin,cosine_std,1,-4.49757934143563,0.06730371916045108,0.16030575299952032,0.12098950464050873,0.06289837633646711,0.027975498792886966,12140.614302707192,12856.093125782181,,,,,
self_paced_reading_time,Surprisal,gpt2_medium,,,1,-4.559832990083599,0.005050070512481852,0.04897045324462379,0.009654204885612194,0.04389249227796643,0.008969614734386289,12044.839427840536,12086.316461062273,,,,,
self_paced_reading_time,IAS (mean),gpt2_medium,Smean,cosine_std,1,-4.506983212071571,0.057899848524510134,0.14436355239728305,0.10504730403827145,0.04591468871372162,0.010991811170141474,12163.421713444804,12873.715907367077,,,,,
self_paced_reading_time,Surprisal + IAS (mean),gpt2_medium,Smean,cosine_std,1,-4.506675471085183,0.05820758951089822,0.1448900191740088,0.10557377081499719,0.045694365174719365,0.01077148763113922,12164.609892722712,12880.088715797701,,,,,
self_paced_reading_time,IAS (min),gpt2_medium,Smin,cosine_std,1,-4.504559062408725,0.06032399818735623,0.14850189394364832,0.10918564558463673,0.05052918461736755,0.015606307073787407,12157.026806634216,12867.321000556489,,,,,
self_paced_reading_time,Surprisal + IAS (min),gpt2_medium,Smin,cosine_std,1,-4.502728503362455,0.06215455723362595,0.15161362937429956,0.11229738101528797,0.05319793693084396,0.018275059387263815,12154.197791870158,12869.676614945147,,,,,
self_paced_reading_time,Surprisal,gpt2_large,,,1,-4.560602111085775,0.004280949510306442,0.04750641391371335,0.008190165554701756,0.04242063580341271,0.007497758259832565,12046.868369044274,12088.345402266012,,,,,
self_paced_reading_time,IAS (mean),gpt2_large,Smean,cosine_std,1,-4.506165658595693,0.05871740200038822,0.14576146632009557,0.10644521796108397,0.04747344552443822,0.012550567980858074,12161.265007375438,12871.55920129771,,,,,
self_paced_reading_time,Surprisal + IAS (mean),gpt2_large,Smean,cosine_std,1,-4.506161473915444,0.05872158668063676,0.14576861572041744,0.10645236736140584,0.04667488189628288,0.011752004352702738,12163.253968188941,12878.73279126393,,,,,
self_paced_reading_time,IAS (min),gpt2_large,Smin,cosine_std,1,-4.505289532731268,0.059593527864812756,0.14725699661215996,0.10794074825314837,0.04914105036787375,0.014218172824293607,12158.953787345086,12869.24798126736,,,,,
self_paced_reading_time,Surprisal + IAS (min),gpt2_large,Smin,cosine_std,1,-4.5046561779846,0.0602268826114809,0.14833649042305685,0.10902024206404526,0.04954063876171788,0.014617761218137737,12159.282997523376,12874.761820598365,,,,,
self_paced_reading_time,Surprisal,gpt2_xl,,,1,-4.560887062372029,0.003995998224052499,0.04696343065962583,0.00764718230061423,0.04187475332523782,0.006951875781657679,12047.62007053741,12089.097103759148,,,,,
self_paced_reading_time,IAS (mean),gpt2_xl,Smean,cosine_std,1,-4.504313841849691,0.060569218746389986,0.14891940123707414,0.10960315287806255,0.05099472997501153,0.016071852431431388,12156.379914799485,12866.674108721758,,,,,
self_paced_reading_time,Surprisal + IAS (mean),gpt2_xl,Smean,cosine_std,1,-4.504173840993358,0.0607092196027228,0.14915767190269102,0.10984142354367943,0.05045708007429861,0.015534202530718466,12158.010592540479,12873.489415615468,,,,,
self_paced_reading_time,IAS (min),gpt2_xl,Smin,cosine_std,1,-4.4889112167505045,0.07597184384557654,0.17473744471054353,0.13542119635153194,0.07978337743527608,0.04486049989169594,12115.74778978783,12826.041983710104,,,,,
self_paced_reading_time,Surprisal + IAS (min),gpt2_xl,Smin,cosine_std,1,-4.488676256128354,0.0762068044677271,0.17512516201196704,0.13580891365295544,0.07943688698710627,0.044514009443526126,12117.127963666597,12832.606786741586,,,,,
self_paced_reading_time,Baseline,,,,2,-4.554173111220779,,0.03576342071956107,,0.0313538022167541,,12027.908667400414,12064.201071469435,,,,,
self_paced_reading_time,Surprisal,gpt2_small,,,2,-4.551635970533197,0.002537140687581818,0.040643835663852435,0.004880414944291367,0.03552141525931152,0.0041676130425574165,12023.215690266574,12064.692723488311,,,,,
self_paced_reading_time,IAS (mean),gpt2_small,Smean,cosine_std,2,-4.503182042806422,0.05099106841435663,0.12925031989789415,0.09348689917833308,0.02906253944621362,-0.002291262770540481,12153.394228923342,12863.688422845615,,,,,
self_paced_reading_time,Surprisal + IAS (mean),gpt2_small,Smean,cosine_std,2,-4.5025128627200885,0.05166024850069029,0.13041491709101882,0.09465149637145776,0.02954010222350778,-0.0018136999932463205,12153.628931855594,12869.107754930583,,,,,
self_paced_reading_time,IAS (min),gpt2_small,Smin,cosine_std,2,-4.488603535970239,0.06556957525053964,0.1542722255690041,0.11850880484944304,0.05696344610824655,0.02560964389149245,12114.93612788949,12825.230321811763,,,,,
self_paced_reading_time,Surprisal + IAS (min),gpt2_small,Smin,cosine_std,2,-4.488603500931628,0.06556961028915076,0.15427228483525435,0.11850886411569328,0.05616500543002978,0.02481120321327568,12116.936035457635,12832.414858532624,,,,,
self_paced_reading_time,Surprisal,gpt2_medium,,,2,-4.550714629198315,0.0034584820224639046,0.042409996904904324,0.006646576185343256,0.03729700680447279,0.005943204587718687,12020.785191825154,12062.262225046892,,,,,
self_paced_reading_time,IAS (mean),gpt2_medium,Smean,cosine_std,2,-4.496937033295098,0.05723607792568064,0.1400583631288439,0.10429494240928283,0.0411141477189646,0.009760345502210499,12136.919893832468,12847.21408775474,,,,,
self_paced_reading_time,Surprisal + IAS (mean),gpt2_medium,Smean,cosine_std,2,-4.4969366691042065,0.057236442116572306,0.14005898949443862,0.10429556877487756,0.0403029196898137,0.008949117473059598,12138.918933096897,12854.397756171886,,,,,
self_paced_reading_time,IAS (min),gpt2_medium,Smin,cosine_std,2,-4.502802643220449,0.05137046800032952,0.12991079341905654,0.09414737269949547,0.0297990065366468,-0.0015547956801073015,12152.393372815546,12862.687566737819,,,,,
self_paced_reading_time,Surprisal + IAS (min),gpt2_medium,Smin,cosine_std,2,-4.502344345643248,0.05182876557753069,0.13070794758007476,0.09494452686051369,0.029867125241776815,-0.0014866769749772857,12153.184383806889,12868.663206881878,,,,,
self_paced_reading_time,Surprisal,gpt2_large,,,2,-4.550880329599585,0.003292781621193619,0.04209259821918854,0.00632917749962747,0.036977913388932415,0.005624111172178314,12021.222309483706,12062.699342705444,,,,,
self_paced_reading_time,IAS (mean),gpt2_large,Smean,cosine_std,2,-4.497860622332582,0.05631248888819673,0.1384684297985478,0.10270500907898672,0.039341277897196214,0.007987475680442113,12139.356321713352,12849.650515635625,,,,,
self_paced_reading_time,Surprisal + IAS (mean),gpt2_large,Smean,cosine_std,2,-4.497791487822562,0.05638162339821662,0.13858754468935253,0.10282412396979146,0.038660782303612695,0.007306980086858594,12141.17394487592,12856.652767950909,,,,,
self_paced_reading_time,IAS (min),gpt2_large,Smin,cosine_std,2,-4.495281677479987,0.058891433740791754,0.14290067427489195,0.10713725355533088,0.044283492973187455,0.012929690756433354,12132.553065192205,12842.847259114478,,,,,
self_paced_reading_time,Surprisal + IAS (min),gpt2_large,Smin,cosine_std,2,-4.495237125145879,0.058935986074899915,0.14297704242350873,0.10721362170394766,0.04355947664198512,0.012205674425231017,12134.435536134828,12849.914359209817,,,,,
self_paced_reading_time,Surprisal,gpt2_xl,,,2,-4.551032288753885,0.0031408224668938445,0.04180142837816381,0.00603800765860274,0.036685188865308804,0.0053313866485547035,12021.623177732748,12063.100210954486,,,,,
self_paced_reading_time,IAS (mean),gpt2_xl,Smean,cosine_std,2,-4.4928003288848775,0.06137278233590138,0.14714366165149095,0.11138024093192989,0.04901467517484348,0.01766087295808938,12126.007267598306,12836.30146152058,,,,,
self_paced_reading_time,Surprisal + IAS (mean),gpt2_xl,Smean,cosine_std,2,-4.492745201324288,0.06142790989649072,0.14723768824686978,0.11147426752730871,0.048314371811493895,0.016960569594739794,12127.861841093472,12843.340664168461,,,,,
self_paced_reading_time,IAS (min),gpt2_xl,Smin,cosine_std,2,-4.484237474962662,0.0699356362581165,0.16162507398105497,0.1258616532614939,0.06516230753555874,0.03380850531880464,12103.418458951503,12813.712652873775,,,,,
self_paced_reading_time,Surprisal + IAS (min),gpt2_xl,Smin,cosine_std,2,-4.483672476558657,0.07050063466212197,0.1625718999154826,0.12680847919592153,0.06542740397003044,0.03407360175327634,12103.927993161737,12819.406816236726,,,,,
self_paced_reading_time,Baseline,,,,3,-4.555293997142378,,0.035928694542867734,,0.03151983186547225,,12030.865564461594,12067.157968530615,,,,,
self_paced_reading_time,Surprisal,gpt2_small,,,3,-4.552956128330544,0.002337868811833843,0.040425916908400805,0.004497222365533071,0.035302332940711056,0.003782501075238809,12026.698266535976,12068.175299757713,,,,,
self_paced_reading_time,IAS (mean),gpt2_small,Smean,cosine_std,3,-4.495573781929641,0.05972021521273696,0.14446686033900646,0.10853816579613873,0.046029883186810894,0.014510051321338646,12133.323636730394,12843.617830652667,,,,,
self_paced_reading_time,Surprisal + IAS (mean),gpt2_small,Smean,cosine_std,3,-4.495498616461336,0.05979538068104251,0.14459546377041432,0.10866676922754659,0.04536564034666046,0.013845808481188215,12135.125350225004,12850.604173299993,,,,,
self_paced_reading_time,IAS (min),gpt2_small,Smin,cosine_std,3,-4.489008185483464,0.066285811658914,0.15562759378153979,0.11969889923867205,0.05847476193237677,0.026954930066904526,12116.003593305379,12826.297787227651,,,,,
self_paced_reading_time,Surprisal + IAS (min),gpt2_small,Smin,cosine_std,3,-4.48888176988259,0.06641222725978846,0.155841050486334,0.11991235594346628,0.057915753209981546,0.0263959213445093,12117.670108950271,12833.14893202526,,,,,
self_paced_reading_time,Surprisal,gpt2_medium,,,3,-4.551468775932543,0.0038252212098353056,0.04327612516964241,0.007347430626774676,0.038167759705254434,0.006647927839782186,12022.774630910048,12064.251664131785,,,,,
self_paced_reading_time,IAS (mean),gpt2_medium,Smean,cosine_std,3,-4.495952869223656,0.05934112791872259,0.14381797089864168,0.10788927635577394,0.04530633303249554,0.01378650116702329,12134.323669012003,12844.617862934276,,,,,
self_paced_reading_time,Surprisal + IAS (mean),gpt2_medium,Smean,cosine_std,3,-4.495952808042857,0.059341189099521685,0.1438180756624351,0.10788938111956736,0.04449807258517302,0.012978240719700773,12136.323507617057,12851.802330692046,,,,,
self_paced_reading_time,IAS (min),gpt2_medium,Smin,cosine_std,3,-4.49191598103585,0.06337801610652782,0.15070276260488813,0.1147740680620204,0.0529832835137416,0.02146345164826935,12123.674357972573,12833.968551894846,,,,,
self_paced_reading_time,Surprisal + IAS (min),gpt2_medium,Smin,cosine_std,3,-4.4911625066766225,0.06413149046575572,0.15198164614039955,0.11605295159753182,0.05360864488826966,0.022088813022797416,12123.68669261293,12839.165515687919,,,,,
self_paced_reading_time,Surprisal,gpt2_large,,,3,-4.552292910802692,0.0030010863396858767,0.041697885832180814,0.00576919128931308,0.036581093460575254,0.005061261595103006,12024.948698697503,12066.42573191924,,,,,
self_paced_reading_time,IAS (mean),gpt2_large,Smean,cosine_std,3,-4.49650195578467,0.05879204135770788,0.14287721834667744,0.1069485238038097,0.04425733822412925,0.012737506358657003,12135.77215935996,12846.066353282233,,,,,
self_paced_reading_time,Surprisal + IAS (mean),gpt2_large,Smean,cosine_std,3,-4.496407511205814,0.05888648593656409,0.14303910425723287,0.10711040971436514,0.0436287378586222,0.012108905993149954,12137.523014560938,12853.001837635928,,,,,
self_paced_reading_time,IAS (min),gpt2_large,Smin,cosine_std,3,-4.497812484759607,0.057481512382770994,0.1406277030987323,0.10469900855586456,0.041748995502647324,0.010229163637175076,12139.229334795844,12849.523528718117,,,,,
self_paced_reading_time,Surprisal + IAS (min),gpt2_large,Smin,cosine_std,3,-4.497573454373752,0.05772054276862626,0.14103843709644703,0.1051097425535793,0.04139598653100518,0.009876154665532932,12140.598772637957,12856.077595712946,,,,,
self_paced_reading_time,Surprisal,gpt2_xl,,,3,-4.552231809012592,0.003062188129786314,0.041814986626231065,0.005886292083363331,0.03669881950676768,0.0051789876412954294,12024.787512175219,12066.264545396956,,,,,
self_paced_reading_time,IAS (mean),gpt2_xl,Smean,cosine_std,3,-4.487770280068532,0.06752371707384608,0.15771551441452036,0.12178681987165263,0.060802917088272235,0.029283085222799987,12112.737998820787,12823.03219274306,,,,,
self_paced_reading_time,Surprisal + IAS (mean),gpt2_xl,Smean,cosine_std,3,-4.487743656882346,0.06755034026003237,0.1577603618138932,0.12183166727102546,0.060057711152168625,0.028537879286696377,12114.667766855628,12830.146589930617,,,,,
self_paced_reading_time,IAS (min),gpt2_xl,Smin,cosine_std,3,-4.4773577500392046,0.0779362471031737,0.17507475840094988,0.13914606385808215,0.08015950217635526,0.04863967031088301,12085.269744603422,12795.563938525695,,,,,
self_paced_reading_time,Surprisal + IAS (min),gpt2_xl,Smin,cosine_std,3,-4.477221049271887,0.07807294787049113,0.17530026339985227,0.13937156885698454,0.07963230072904759,0.04811246886357534,12086.909127979237,12802.387951054227,,,,,
self_paced_reading_time,Baseline,,,,4,-4.5711092549689285,,0.03394120684795665,,0.029523255050005193,,12072.586214608033,12108.878618677054,,,,,
self_paced_reading_time,Surprisal,gpt2_small,,,4,-4.5686461310499045,0.002463123919024035,0.038688548996479444,0.004747342148522793,0.03355568846480528,0.004032433414800085,12068.088493709649,12109.565526931387,,,,,
self_paced_reading_time,IAS (mean),gpt2_small,Smean,cosine_std,4,-4.511175907184149,0.059933347784779656,0.14306848812954986,0.10912728128159321,0.04447061535934571,0.014947360309340518,12174.482043151786,12884.776237074058,,,,,
self_paced_reading_time,Surprisal + IAS (mean),gpt2_small,Smean,cosine_std,4,-4.5105429123244996,0.06056634264442895,0.1441526681885149,0.11021146134055826,0.044871478977529744,0.015348223927524551,12174.81220271203,12890.291025787019,,,,,
self_paced_reading_time,IAS (min),gpt2_small,Smin,cosine_std,4,-4.503791010720903,0.06731824424802557,0.15563217916136263,0.12169097231340598,0.058479874902433115,0.028956619852427923,12155.000686281743,12865.294880204015,,,,,
self_paced_reading_time,Surprisal + IAS (min),gpt2_small,Smin,cosine_std,4,-4.503787339069824,0.06732191589910475,0.1556383795866383,0.12169717273868164,0.05768957179948275,0.02816631674947756,12156.991000466194,12872.469823541183,,,,,
self_paced_reading_time,Surprisal,gpt2_medium,,,4,-4.567280177641728,0.003829077327200281,0.04131117828157893,0.00736997143362228,0.03619232110993209,0.006669066059926898,12064.48510861888,12105.962141840617,,,,,
self_paced_reading_time,IAS (mean),gpt2_medium,Smean,cosine_std,4,-4.516852300314249,0.05425695465467939,0.13328449512955842,0.09934328828160177,0.03356088374006594,0.004037628690060746,12189.456368228988,12899.750562151261,,,,,
self_paced_reading_time,Surprisal + IAS (mean),gpt2_medium,Smean,cosine_std,4,-4.516557036985561,0.05455221798336751,0.13379616264801963,0.09985495580006298,0.033313583717264894,0.0037903286672597014,12190.67746356791,12906.1562866429,,,,,
self_paced_reading_time,IAS (min),gpt2_medium,Smin,cosine_std,4,-4.513922244660159,0.057187010308769715,0.13834869159073404,0.10440748474277739,0.03920776270438864,0.009684507654383445,12181.726881413499,12892.021075335771,,,,,
self_paced_reading_time,Surprisal + IAS (min),gpt2_medium,Smin,cosine_std,4,-4.512246570492852,0.05886268447607623,0.1412315518355025,0.10729034498754586,0.04161150323386298,0.012088248183857786,12179.306452960145,12894.785276035134,,,,,
self_paced_reading_time,Surprisal,gpt2_large,,,4,-4.568024417126368,0.003084837842560084,0.03988312758431323,0.005941920736356576,0.03475664542801271,0.005233390378007519,12066.448412379359,12107.925445601097,,,,,
self_paced_reading_time,IAS (mean),gpt2_large,Smean,cosine_std,4,-4.513609256657955,0.05749999831097341,0.13888789585189354,0.10494668900393689,0.03980900738815196,0.01028575233814677,12180.901219063686,12891.195412985959,,,,,
self_paced_reading_time,Surprisal + IAS (mean),gpt2_large,Smean,cosine_std,4,-4.513603498694241,0.057505756274687236,0.13889781229929388,0.10495660545133723,0.03900704200717131,0.009483786957166118,12182.886029555408,12898.364852630397,,,,,
self_paced_reading_time,IAS (min),gpt2_large,Smin,cosine_std,4,-4.513148671581555,0.05796058338737353,0.1396807613823543,0.10573955453439765,0.040693099409427225,0.011169844359422032,12179.68619563214,12889.980389554414,,,,,
self_paced_reading_time,Surprisal + IAS (min),gpt2_large,Smin,cosine_std,4,-4.512842547554053,0.05826670741487572,0.1402073289514446,0.10626612210348796,0.040468467026252286,0.010945211976247093,12180.878640447592,12896.357463522581,,,,,
self_paced_reading_time,Surprisal,gpt2_xl,,,4,-4.568222959766325,0.0028862952026038613,0.039501803603219754,0.005560596755263103,0.03437328539210027,0.00485003034209508,12066.972167863565,12108.449201085303,,,,,
self_paced_reading_time,IAS (mean),gpt2_xl,Smean,cosine_std,4,-4.511404981872981,0.05970427309594761,0.14267579554162435,0.1087345886936677,0.04403273986790257,0.014509484817897378,12175.086342180923,12885.380536103195,,,,,
self_paced_reading_time,Surprisal + IAS (mean),gpt2_xl,Smean,cosine_std,4,-4.511363141835048,0.05974611313388056,0.14274753349453306,0.10880632664657641,0.04330334389991064,0.013780088849905447,12176.975968160858,12892.454791235847,,,,,
self_paced_reading_time,IAS (min),gpt2_xl,Smin,cosine_std,4,-4.492702121331544,0.07840713363738416,0.17415225572786974,0.1402110488799131,0.0791308570637329,0.049607602013727714,12125.748196072615,12836.042389994887,,,,,
self_paced_reading_time,Surprisal + IAS (min),gpt2_xl,Smin,cosine_std,4,-4.492095632866905,0.0790136221020239,0.17515338269406588,0.14121217584610923,0.07946838136391088,0.049945126313905686,12126.148279502893,12841.627102577882,,,,,
self_paced_reading_time,Baseline,,,,5,-4.564946444948915,,0.036537231404073944,,0.03213115166964131,,12056.328721775237,12092.621125844258,,,,,
