y,metric,model,layer,layer_idx,horizon,aggregation,dist_metric,fold,loglik,rsquared,rsquared_adj,aic,bic,delta_loglik,delta_rsquared,delta_rsquared_adj,delta_aic,delta_bic,anova_rss,anova_delta_ss,anova_p
rating_mean,Information value,gpt2_small,5,5,All,mean,cosine_std,1,-0.8876176224517295,0.34809882928633484,0.3400877549918505,2375.5352880276623,2463.6739836238567,0.09331387754520049,0.13375615647442596,0.12933802727378962,-226.1620089642388,-174.3157174370658,,,
rating_mean,Information value,gpt2_small,6,6,All,mean,cosine_std,1,-0.8902889100970859,0.3446066779654148,0.33655268936898364,2382.5821448361125,2470.720840432307,0.09064258989984408,0.1302640051535059,0.12580296165092275,-219.11515215578856,-167.26886062861558,,,
rating_mean,Information value,gpt2_small,7,7,All,mean,cosine_std,1,-0.8966018598965557,0.3362792879126889,0.32812296579794464,2399.235706407114,2487.374402003308,0.08432964010037425,0.12193661510078002,0.11737323807988376,-202.46159058478725,-150.61529905761427,,,
rating_mean,Information value,gpt2_small,8,8,All,mean,cosine_std,1,-0.9035712621819731,0.32696303675275684,0.3186922292166924,2417.620989636045,2505.7596852322395,0.07736023781495682,0.11262036394084796,0.1079425014986315,-184.076307355856,-132.230015828683,,,
rating_mean,Information value,gpt2_small,9,9,All,mean,cosine_std,1,-0.9128832640788351,0.314310943176356,0.30588465676377663,2442.186050639967,2530.3247462361614,0.06804823591809483,0.09996827036444711,0.09513492904571574,-159.511246351934,-107.66495482476103,,,
rating_mean,Information value,gpt2_small,10,10,All,mean,cosine_std,1,-0.92121463589182,0.30278976153463977,0.2942218937808412,2464.164209482621,2552.3029050788155,0.05971686410511001,0.08844708872273088,0.0834721660627803,-137.53308750928,-85.68679598210701,,,
rating_mean,Information value,gpt2_small,11,11,All,mean,cosine_std,1,-0.9275346172716833,0.2939211185031988,0.2852442658887988,2480.8363203627005,2568.975015958895,0.053396882725246675,0.07957844569128991,0.07449453817073792,-120.86097662920065,-69.01468510202767,,,
rating_mean,Information value,gpt2_small,12,12,All,mean,cosine_std,1,-0.9060838034323347,0.3235724586538159,0.3152599850274419,2424.249073454499,2512.3877690506934,0.07484769656459522,0.10922978584190701,0.10451025730938102,-177.4482235374021,-125.60193201022912,,,
rating_mean,Information value,gpt2_small,0,0,All,mean,cosine_std,2,-0.8185491617521612,0.42535024659675,0.4182884984750511,2193.3326887022013,2281.4713842983956,0.15656368429891587,0.21129625564170595,0.20782877280527368,-393.01499918054014,-341.16870765336716,,,
rating_mean,Information value,gpt2_small,1,1,All,mean,cosine_std,2,-0.84114710659001,0.39878258750100204,0.39139435508933995,2252.9460671844463,2341.0847627806406,0.13396573946106705,0.18472859654595797,0.1809346294195625,-333.4016206982951,-281.55532917112214,,,
rating_mean,Information value,gpt2_small,2,2,All,mean,cosine_std,2,-0.8565718427922671,0.37994629654128764,0.3723265889719025,2293.6365212860005,2381.775216882195,0.11854100325881001,0.16589230558624357,0.16186686330212507,-292.7111665967409,-240.86487506956792,,,
rating_mean,Information value,gpt2_small,3,3,All,mean,cosine_std,2,-0.8661956762433477,0.3678961124506225,0.36012832274187434,2319.0241939299513,2407.1628895261456,0.10891716980772936,0.1538421214955784,0.1496685970720969,-267.32349395279016,-215.47720242561718,,,
rating_mean,Information value,gpt2_small,4,4,All,mean,cosine_std,2,-0.8733434895207111,0.35879489250666363,0.3509152598492954,2337.8801253556358,2426.01882095183,0.101769356530366,0.14474090155161956,0.14045553417951795,-248.46756252710566,-196.62127099993268,,,
rating_mean,Information value,gpt2_small,5,5,All,mean,cosine_std,2,-0.8759314128281481,0.35546750963813534,0.3475469874831508,2344.7070670406547,2432.845762636849,0.09918143322292894,0.14141351868309127,0.13708726181337338,-241.64062084208672,-189.79432931491374,,,
rating_mean,Information value,gpt2_small,6,6,All,mean,cosine_std,2,-0.8793091025827872,0.35109870821811473,0.34312449879529583,2353.6174126133924,2441.7561082095867,0.0958037434682899,0.13704471726307066,0.1326647731255184,-232.73027526934902,-180.88398374217604,,,
rating_mean,Information value,gpt2_small,7,7,All,mean,cosine_std,2,-0.8865447338188559,0.3416400127411895,0.33354956742925324,2372.705007814142,2460.8437034103363,0.08856811223222116,0.12758602178614542,0.1230898417594758,-213.64268006859947,-161.7963885414265,,,
rating_mean,Information value,gpt2_small,8,8,All,mean,cosine_std,2,-0.8940943266911976,0.3316238856182804,0.32341035425875075,2392.6208338113793,2480.7595294075736,0.08101851935987947,0.11756989466323631,0.11295062858897331,-193.72685407136214,-141.88056254418916,,,
rating_mean,Information value,gpt2_small,9,9,All,mean,cosine_std,2,-0.9046844596269625,0.3173165197645378,0.30892716824090694,2420.557604495927,2508.6963000921214,0.07042838642411453,0.10326252880949371,0.0984674425711295,-165.79008338681433,-113.94379185964135,,,
rating_mean,Information value,gpt2_small,10,10,All,mean,cosine_std,2,-0.9152752970442595,0.3027019056856707,0.2941329582901029,2448.4962336027565,2536.634929198951,0.05983754900681759,0.08864791473062661,0.08367323262032544,-137.85145427998486,-86.00516275281188,,,
rating_mean,Information value,gpt2_small,11,11,All,mean,cosine_std,2,-0.9221078406556388,0.2931078639928305,0.2844210174673968,2466.520483649575,2554.6591792457693,0.05300500539543829,0.07905387303778644,0.07396129179761934,-119.82720423316641,-67.98091270599343,,,
rating_mean,Information value,gpt2_small,12,12,All,mean,cosine_std,2,-0.8992349005959976,0.32471676627772905,0.3164183548034154,2406.181667772242,2494.320363368436,0.07587794545507942,0.11066277532268498,0.10595862913363796,-180.16602011049963,-128.31972858332665,,,
rating_mean,Information value,gpt2_small,0,0,All,mean,cosine_std,3,-0.8396454727194679,0.41392781123730804,0.4067256952463687,2248.984757033956,2337.1234526301505,0.1440474045160598,0.19567998739692882,0.19205295757745122,-359.99705311336584,-308.15076158619286,,,
rating_mean,Information value,gpt2_small,1,1,All,mean,cosine_std,3,-0.8555337104521913,0.39500545196965375,0.3875708031459322,2290.8979281728807,2379.036623769075,0.1281591667833364,0.17675762812927454,0.1728980654770147,-318.0838819744413,-266.2375904472683,,,
rating_mean,Information value,gpt2_small,2,2,All,mean,cosine_std,3,-0.8713690928459425,0.37553816721696454,0.36786428908752633,2332.6716669275966,2420.810362523791,0.11232378438958512,0.15729034337658532,0.15319155141860885,-276.31014321972543,-224.46385169255245,,,
rating_mean,Information value,gpt2_small,3,3,All,mean,cosine_std,3,-0.8798806830052879,0.3648168442367604,0.3570112140584103,2355.1252417679493,2443.2639373641437,0.1038121942302398,0.1465690203963812,0.14233847638949282,-253.85656837937267,-202.0102768521997,,,
rating_mean,Information value,gpt2_small,4,4,All,mean,cosine_std,3,-0.8857611002376976,0.35730245918149306,0.3494044863296527,2370.637782427046,2458.7764780232405,0.09793177699783007,0.13905463534111384,0.13473174866073523,-238.3440277202758,-186.4977361931028,,,
rating_mean,Information value,gpt2_small,5,5,All,mean,cosine_std,3,-0.8878225709552089,0.35464718485132474,0.34671658190018895,2376.075942179841,2464.2146377760355,0.09587030628031878,0.13639936101094552,0.13204384423127147,-232.90586796748084,-181.05957644030786,,,
rating_mean,Information value,gpt2_small,6,6,All,mean,cosine_std,3,-0.8911836297241286,0.35029443391339565,0.3423103409353728,2384.942415212251,2473.0811108084454,0.0925092475113991,0.13204661007301643,0.12763760326645535,-224.03939493507096,-172.19310340789798,,,
