y,metric,model,layer,layer_idx,horizon,aggregation,dist_metric,fold,loglik,rsquared,rsquared_adj,aic,bic,delta_loglik,delta_rsquared,delta_rsquared_adj,delta_aic,delta_bic,anova_rss,anova_delta_ss,anova_p
meanItemRT,Information value,gpt2_small,All,All,6,mean,cosine_std,4,-4.901152621898993,0.2664656087977627,0.2664121224428968,2554461.9327022927,2554671.347080685,0.03631172343394784,0.05525387666922321,0.0552185521167774,-18899.23451309232,-18763.115167137235,,,
meanItemRT,Information value,gpt2_small,All,All,7,mean,cosine_std,4,-4.902070783487344,0.2651173650674594,0.2650637804041249,2554940.4675042015,2555149.881882594,0.03539356184559761,0.05390563293891992,0.05387021007800552,-18420.69971118355,-18284.580365228467,,,
meanItemRT,Information value,gpt2_small,All,All,8,mean,cosine_std,4,-4.902991885893369,0.2637623129826322,0.26370862951439167,2555420.5350249936,2555629.949403386,0.03447245943957178,0.0525505808540927,0.05251505918827226,-17940.63219039142,-17804.512844436336,,,
meanItemRT,Information value,gpt2_small,All,All,9,mean,cosine_std,4,-4.904607677179575,0.26137925164829123,0.2613253944168764,2556262.6660538684,2556472.080432261,0.032856668153366186,0.050167519519751735,0.050131824090757005,-17098.501161516644,-16962.38181556156,,,
meanItemRT,Information value,gpt2_small,All,All,10,mean,cosine_std,4,-4.905932818579705,0.259419101454179,0.2593651012965563,2556953.3138499195,2557162.728228312,0.031531526753235894,0.048207369325639515,0.048171530970436915,-16407.853365465533,-16271.734019510448,,,
meanItemRT,Information value,gpt2_small,All,All,1,mean,cosine_std,5,-4.916718130355072,0.24555446438939987,0.24549945327863443,2562574.4889234994,2562783.903301892,0.022583198791976677,0.03485684050377613,0.03482000303274213,-11744.09221199248,-11607.972866037395,,,
meanItemRT,Information value,gpt2_small,All,All,2,mean,cosine_std,5,-4.895893556371581,0.27633111865245796,0.2762783516505868,2551720.9708581916,2551930.385236584,0.04340777277546781,0.06563349476683422,0.06559890140469449,-22597.610277300235,-22461.49093134515,,,
meanItemRT,Information value,gpt2_small,All,All,3,mean,cosine_std,5,-4.898625750978445,0.27236588630318437,0.27231283017264096,2553144.9579009535,2553354.372279346,0.0406755781686039,0.061668262417560626,0.061633379926748666,-21173.62323453836,-21037.503888583276,,,
meanItemRT,Information value,gpt2_small,All,All,4,mean,cosine_std,5,-4.901595393373703,0.26803140094881894,0.26797802876517063,2554692.6998816533,2554902.114260046,0.0377059357733458,0.0573337770631952,0.05729857851927833,-19625.88125383854,-19489.761907883454,,,
meanItemRT,Information value,gpt2_small,All,All,5,mean,cosine_std,5,-4.902129357579006,0.2672492933430265,0.2671958641312614,2554970.995617887,2555180.4099962795,0.03717197156804275,0.05655166945740275,0.0565164138853691,-19347.585517604835,-19211.46617164975,,,
meanItemRT,Information value,gpt2_small,All,All,6,mean,cosine_std,5,-4.903202828139701,0.26567443075548336,0.26562088671112116,2555530.4755924745,2555739.889970867,0.03609850100734757,0.05497680686985962,0.054941436465228866,-18788.105543017387,-18651.986197062302,,,
meanItemRT,Information value,gpt2_small,All,All,7,mean,cosine_std,5,-4.904048803465761,0.26443093646086635,0.26437730174594,2555971.387780713,2556180.8021591054,0.03525252568128767,0.05373331257524261,0.05369785150004769,-18347.193354778923,-18211.074008823838,,,
meanItemRT,Information value,gpt2_small,All,All,8,mean,cosine_std,5,-4.904881412329416,0.2632050334021405,0.2631513092993315,2556405.333529144,2556614.7479075366,0.034419916817632235,0.05250740951651678,0.05247185905343921,-17913.24760634778,-17777.128260392696,,,
meanItemRT,Information value,gpt2_small,All,All,9,mean,cosine_std,5,-4.906427142351599,0.26092373675020253,0.2608698463044875,2557210.949467945,2557420.3638463374,0.032874186795449845,0.05022611286457879,0.05019039605859521,-17107.631667546928,-16971.512321591843,,,
meanItemRT,Information value,gpt2_small,All,All,10,mean,cosine_std,5,-4.907709863943924,0.2590252443917809,0.25897121551569746,2557879.488569206,2558088.9029475986,0.031591465203124613,0.04832762050615713,0.048291765269805165,-16439.092566285748,-16302.973220330663,,,
meanItemRT,Information value,gpt2_small,All,All,1,mean,cosine_std,6,-4.917071252378325,0.2449628481333579,0.24490779388433281,2562758.531884555,2562967.9462629473,0.022754163320789722,0.03515431755396026,0.035117457415986486,-11833.196872835513,-11697.077526880428,,,
meanItemRT,Information value,gpt2_small,All,All,2,mean,cosine_std,6,-4.896444561419597,0.2754769517448712,0.2754241224606109,2552008.148077157,2552217.5624555494,0.04338085427951821,0.06566842116547356,0.06563378599226455,-22583.580680233426,-22447.46133427834,,,
meanItemRT,Information value,gpt2_small,All,All,3,mean,cosine_std,6,-4.899073123250385,0.27165801496852404,0.2716049072228718,2553378.1229606215,2553587.537339014,0.040752292448730465,0.06184948438912641,0.061814570754525455,-21213.605796768796,-21077.48645081371,,,
meanItemRT,Information value,gpt2_small,All,All,4,mean,cosine_std,6,-4.902075214313229,0.26727176228772187,0.26721833471430123,2554942.776797483,2555152.1911758757,0.037750201385885696,0.057463231708324236,0.0574279982459549,-19648.951959907077,-19512.832613951992,,,
meanItemRT,Information value,gpt2_small,All,All,5,mean,cosine_std,6,-4.902527597512152,0.26660851440254507,0.2665550384677766,2555178.5534921633,2555387.967870556,0.037297818186963205,0.05679998382314744,0.05676470199943029,-19413.17526522698,-19277.055919271894,,,
meanItemRT,Information value,gpt2_small,All,All,6,mean,cosine_std,6,-4.903606313704262,0.2650245638424359,0.2649709724124122,2555740.767426897,2555950.1818052894,0.03621910199485345,0.055216033263038256,0.05518063594406586,-18850.961330493446,-18714.84198453836,,,
meanItemRT,Information value,gpt2_small,All,All,7,mean,cosine_std,6,-4.904520238632994,0.26367991055843765,0.26362622108174627,2556217.094132653,2556426.5085110455,0.03530517706612102,0.05387137997904001,0.05383588461339994,-18374.634624737315,-18238.51527878223,,,
meanItemRT,Information value,gpt2_small,All,All,8,mean,cosine_std,6,-4.905380875802198,0.26241141027831794,0.26235762830772724,2556665.647897596,2556875.0622759885,0.03444453989691709,0.0526028796989203,0.052567291839380914,-17926.08085979428,-17789.961513839196,,,
meanItemRT,Information value,gpt2_small,All,All,9,mean,cosine_std,6,-4.90699400320415,0.26002791873933184,0.25997396297419817,2557506.3905419647,2557715.804920357,0.03283141249496513,0.05021938815993421,0.05018362650585184,-17085.33821542561,-16949.218869470526,,,
meanItemRT,Information value,gpt2_small,All,All,10,mean,cosine_std,6,-4.908331266281058,0.25804619515044425,0.25799209488605823,2558203.356010492,2558412.7703888845,0.03149414941805695,0.04823766457104661,0.048201758417711904,-16388.372746898327,-16252.253400943242,,,
meanItemRT,Information value,gpt2_small,All,All,1,mean,cosine_std,7,-4.915599610626876,0.24577505265439414,0.24572005762803095,2561991.5298634,2562200.9442417924,0.023160882847031772,0.035758843917871985,0.035722038220783014,-12045.174209279008,-11909.054863323923,,,
meanItemRT,Information value,gpt2_small,All,All,2,mean,cosine_std,7,-4.89484918568914,0.276435413006208,0.27638265360905834,2551176.6573909516,2551386.071769344,0.04391130778476704,0.06641920426968584,0.0663846342018104,-22860.046681727283,-22723.927335772198,,,
meanItemRT,Information value,gpt2_small,All,All,3,mean,cosine_std,7,-4.8976813014111,0.27232534652563956,0.2722722874390998,2552652.7221198482,2552862.1364982408,0.0410791920628073,0.0623091377891174,0.062274268031851876,-21383.981952830683,-21247.8626068756,,,
meanItemRT,Information value,gpt2_small,All,All,4,mean,cosine_std,7,-4.900754610586564,0.26783883383192886,0.2677854476070669,2554254.49398239,2554463.9083607825,0.038005882887343745,0.0578226250954067,0.05778742819981897,-19782.210090288892,-19646.090744333807,,,
meanItemRT,Information value,gpt2_small,All,All,5,mean,cosine_std,7,-4.901326738093853,0.2670005752466347,0.26694712789935404,2554552.679973659,2554762.0943520516,0.037433755380054556,0.056984366510112516,0.056949108492106104,-19484.02409901982,-19347.904753064737,,,
meanItemRT,Information value,gpt2_small,All,All,6,mean,cosine_std,7,-4.902447905137545,0.26535510148897157,0.26530153416041347,2555137.0187828266,2555346.433161219,0.03631258833636242,0.05533889275244941,0.05530351475316553,-18899.68528985232,-18763.565943897236,,,
meanItemRT,Information value,gpt2_small,All,All,7,mean,cosine_std,7,-4.903320686521919,0.2640716128267684,0.26401795191141886,2555591.9019669862,2555801.3163453788,0.03543980695198812,0.05405540409024623,0.05401993250417092,-18444.80210569268,-18308.682759737596,,,
meanItemRT,Information value,gpt2_small,All,All,8,mean,cosine_std,7,-4.9041893558492475,0.2627919447061412,0.26273819048257874,2556044.6419963576,2556254.05637475,0.0345711376246598,0.05277573596961904,0.0527401710753308,-17992.062076321337,-17855.942730366252,,,
meanItemRT,Information value,gpt2_small,All,All,9,mean,cosine_std,7,-4.905716146692416,0.26053737919128905,0.2604834605739468,2556840.387062327,2557049.8014407195,0.03304434678149093,0.050521170454766895,0.05048544116669884,-17196.317010351922,-17060.197664396837,,,
meanItemRT,Information value,gpt2_small,All,All,10,mean,cosine_std,7,-4.907000507008503,0.2586354646027691,0.25858140730552326,2557509.7802467477,2557719.19462514,0.031759986465404566,0.048619255866246935,0.04858338789827532,-16526.92382593127,-16390.804479976185,,,
meanItemRT,Information value,gpt2_small,All,All,1,mean,cosine_std,8,-4.914192227913584,0.24600115806599832,0.24594617952632536,2561258.018881825,2561467.4332602173,0.022730076729978066,0.03506796136132684,0.03503115103733534,-11820.643230744172,-11684.523884789087,,,
meanItemRT,Information value,gpt2_small,All,All,2,mean,cosine_std,8,-4.893332998329425,0.2768097169483483,0.2767569848439251,2550386.4387333165,2550595.853111709,0.0435893063141366,0.06587652024367685,0.06584195635493506,-22692.22337925248,-22556.104033297393,,,
meanItemRT,Information value,gpt2_small,All,All,3,mean,cosine_std,8,-4.896232561712073,0.2726036608827752,0.2725506220897904,2551897.6563735916,2552107.070751984,0.04068974293148919,0.061670464178103734,0.0616355936008004,-21181.005738977343,-21044.886393022258,,,
meanItemRT,Information value,gpt2_small,All,All,4,mean,cosine_std,8,-4.899184138413893,0.26829702986198845,0.268243677046924,2553435.98273166,2553645.3971100524,0.03773816622966919,0.05736383315731697,0.05732864855793396,-19642.679380909074,-19506.56003495399,,,
meanItemRT,Information value,gpt2_small,All,All,5,mean,cosine_std,8,-4.89960848637132,0.267675772948594,0.2676223748339933,2553657.1477948953,2553866.562173288,0.037313818272242116,0.05674257624392254,0.056707346345003296,-19421.51431767363,-19285.394971718546,,,
meanItemRT,Information value,gpt2_small,All,All,6,mean,cosine_std,8,-4.900687031630386,0.2660943783098172,0.2660408648863286,2554219.2726413775,2554428.68701977,0.036235273013176084,0.055161181605145715,0.05512583639733859,-18859.389471191447,-18723.270125236362,,,
meanItemRT,Information value,gpt2_small,All,All,7,mean,cosine_std,8,-4.901556677736393,0.2648167912510442,0.2647631846710853,2554672.521756075,2554881.9361344674,0.03536562690716938,0.053883594546372704,0.053848156182095264,-18406.140356494114,-18270.02101053903,,,
meanItemRT,Information value,gpt2_small,All,All,8,mean,cosine_std,8,-4.902396267779902,0.2635812491881607,0.26352755251748206,2555110.1060116715,2555319.520390064,0.03452603686366018,0.05264805248348925,0.052612524028492036,-17968.55610089749,-17832.436754942406,,,
meanItemRT,Information value,gpt2_small,All,All,9,mean,cosine_std,8,-4.903941612245402,0.2613016870122309,0.26124782412511727,2555915.521002956,2556124.9353813487,0.03298069239816037,0.05036849030755941,0.05033279563612725,-17163.14110961277,-17027.021763657685,,,
