y,metric,model,layer,layer_idx,horizon,aggregation,dist_metric,fold,loglik,rsquared,rsquared_adj,aic,bic,delta_loglik,delta_rsquared,delta_rsquared_adj,delta_aic,delta_bic,anova_rss,anova_delta_ss,anova_p,ias_coef
sdItemRT,Information value,gpt2_large,24,8,2,mean,cosine_std,7,-5.52616130736171,0.11737583937656848,0.11735212985600962,2880184.959461235,2880268.7252125917,0.005047177147324611,0.008954640607018782,0.008951459634727432,-2628.5281630600803,-2618.0574441407807,962615356.5741186,9766189.21787715,0.0,131.3871470983844
sdItemRT,Information value,gpt2_large,24,8,3,mean,cosine_std,7,-5.529868164363153,0.11080800031998694,0.11078411437063529,2882116.9288481027,2882200.6945994594,0.0013403201458821457,0.0023868015504372453,0.002383444149353098,-696.5587761923671,-686.0880572730675,969778431.2070484,2603114.5849473476,6.223905526541945e-154,61.33017216024042
sdItemRT,Information value,gpt2_large,24,8,4,mean,cosine_std,7,-5.530462458664959,0.1097504884939351,0.10972657413713727,2882426.6679066727,2882510.4336580294,0.0007460258440756817,0.0013292897243853963,0.0013259039158550756,-386.8197176223621,-376.34899870306253,970931784.0937371,1449761.6982586384,1.5051789382338313e-86,44.22760902239743
sdItemRT,Information value,gpt2_large,24,8,5,mean,cosine_std,7,-5.5305677919929055,0.10956292285026381,0.10953900345497769,2882481.5663731983,2882565.332124555,0.0006406925161295263,0.0011417240807141127,0.0011383332336954988,-331.9212510967627,-321.4505321774632,971136348.592443,1245197.1995527744,1.352448730911247e-74,41.20219500529621
sdItemRT,Information value,gpt2_large,24,8,6,mean,cosine_std,7,-5.530589734349228,0.1095238454176326,0.10949992497262762,2882493.0024660053,2882576.768217362,0.0006187501598073908,0.0011026466480829056,0.0010992547513454243,-320.4851582897827,-310.01443937048316,971178967.5671148,1202578.2248809338,4.186754874144175e-72,41.345729422031184
sdItemRT,Information value,gpt2_large,24,8,7,mean,cosine_std,7,-5.530527164729069,0.10963527195508538,0.10961135450327952,2882460.391930814,2882544.1576821706,0.0006813197799662163,0.0012140731855356801,0.0012106842819973318,-353.09569348115474,-342.6249745618552,971057442.5728226,1324103.219173193,3.31150044265226e-79,44.4980837601007
sdItemRT,Information value,gpt2_large,24,8,8,mean,cosine_std,7,-5.530545452109985,0.10960270648153947,0.10957878815494249,2882469.9230942987,2882553.6888456554,0.0006630323990499676,0.001181507711989771,0.0011781179336602943,-343.5645299963653,-333.09381107706577,971092959.4171692,1288586.3748265505,3.940016440937605e-77,45.109277020229186
sdItemRT,Information value,gpt2_large,24,8,9,mean,cosine_std,7,-5.530579944653444,0.10954128022816434,0.1095173602515026,2882487.900194039,2882571.665945396,0.0006285398555911925,0.0011200814586146413,0.001116690030220413,-325.5874302559532,-315.1167113366537,971159952.6600846,1221593.1319111586,3.240270828581979e-73,45.10584797960516
sdItemRT,Information value,gpt2_large,24,8,10,mean,cosine_std,7,-5.53063899415345,0.10943611173379941,0.10941218893204552,2882518.676084848,2882602.441836205,0.0005694903555850672,0.0010149129642497146,0.0010115187107633261,-294.81153944693506,-284.3408205276355,971274652.4521592,1106893.3398365974,1.638894584785352e-66,43.98583872517731
sdItemRT,Information value,gpt2_large,27,9,1,mean,cosine_std,7,-5.530578379771962,0.1095440671485286,0.10952014724673054,2882487.084596589,2882570.850347946,0.000630104737073367,0.001122868378978903,0.0011194770254483455,-326.4030277058482,-315.9323087865487,971156913.1643856,1224632.6276102066,2.152512258380782e-73,58.794392301047225
sdItemRT,Information value,gpt2_large,27,9,2,mean,cosine_std,7,-5.527648557238141,0.11474656558045371,0.11472278543094105,2880960.0962498323,2881043.862001189,0.0035599272708939367,0.0063253668109040095,0.006322115209658863,-1853.3913744627498,-1842.9206555434503,965482918.3809359,6898627.411059856,0.0,108.9393687549425
sdItemRT,Information value,gpt2_large,27,9,3,mean,cosine_std,7,-5.530353278214637,0.10994486295633166,0.10992095382092426,2882369.7643661303,2882453.530117487,0.0008552062943980587,0.001523664186781959,0.0015202835996420694,-443.7232581647113,-433.25253924541175,970719793.7010238,1661752.0909719467,6.194792277826033e-99,46.36223957607561
sdItemRT,Information value,gpt2_large,27,9,4,mean,cosine_std,7,-5.530687074157292,0.10935047098598183,0.1093265458837005,2882543.734805891,2882627.5005572475,0.0005214103517428015,0.000929272216432131,0.0009258756624183073,-269.7528184042312,-259.2820994849317,971368054.7208433,1013491.0711524487,4.729621849597666e-61,34.47483760734835
sdItemRT,Information value,gpt2_large,27,9,5,mean,cosine_std,7,-5.530731313303516,0.10927166435013613,0.10924773713090896,2882566.7917180327,2882650.5574693894,0.0004771712055191557,0.0008504655805864347,0.0008470669096267702,-246.69590626237914,-236.2251873430796,971454003.5099763,927542.282019496,5.017822417384978e-56,32.88453516231879
sdItemRT,Information value,gpt2_large,27,9,6,mean,cosine_std,7,-5.530724496853619,0.10928380747753286,0.10925988058450087,2882563.239066144,2882647.0048175007,0.0004839876554161293,0.000862608707983159,0.0008592103632186765,-250.24855815107003,-239.77783923177049,971440759.865138,940785.9268577099,8.434046343328088e-57,33.59631533243879
sdItemRT,Information value,gpt2_large,27,9,7,mean,cosine_std,7,-5.530650528815054,0.10941556679066233,0.10939164343701924,2882524.68781206,2882608.453563417,0.0005579556939814267,0.000994368021112635,0.0009909732157370454,-288.79981223493814,-278.3290933156386,971297059.3594772,1084486.4325186014,3.3446601760517867e-65,36.792389838745656
sdItemRT,Information value,gpt2_large,27,9,8,mean,cosine_std,7,-5.530651442614945,0.10941393915722131,0.10939001575985585,2882525.164073598,2882608.929824955,0.0005570418940896715,0.000992740387671609,0.0009893455385736605,-288.3235506969504,-277.85283177765086,971298834.5034343,1082711.2885614634,4.247379101346107e-65,37.563591041361505
sdItemRT,Information value,gpt2_large,27,9,9,mean,cosine_std,7,-5.530685003275617,0.10935415983779473,0.10933023483460536,2882542.6554872124,2882626.421238569,0.0005234812334178329,0.0009329610682450307,0.0009295646133231639,-270.8321370827034,-260.36141816340387,971364031.5527027,1017514.2392930984,2.7517468213956008e-61,37.20863991330188
sdItemRT,Information value,gpt2_large,27,9,10,mean,cosine_std,7,-5.5307384517976415,0.10925894734142494,0.1092350197805867,2882570.512215509,2882654.277966866,0.0004700327113935643,0.0008377485718752409,0.0008343495593045036,-242.97540878597647,-232.50468986667693,971467873.0463216,913672.7456741333,3.248117765717137e-55,35.94453859921134
sdItemRT,Information value,gpt2_large,30,10,1,mean,cosine_std,7,-5.530668448261769,0.10938364865799954,0.10935972444695452,2882534.027212655,2882617.792964012,0.0005400362472656184,0.0009624498884498456,0.0009590542256723289,-279.4604116398841,-268.98969272058457,971331870.195193,1049675.5968027115,3.6253556540955133e-63,54.613488882039185
sdItemRT,Information value,gpt2_large,30,10,2,mean,cosine_std,7,-5.528955873566723,0.11242892447127395,0.11240508206405064,2881641.453832493,2881725.21958385,0.0022526109423122165,0.004007725701724252,0.004004411842768452,-1172.0337918018922,-1161.5630728825927,968010604.5946785,4370941.197317243,2.7343516122647027e-257,81.58137513502575
sdItemRT,Information value,gpt2_large,30,10,3,mean,cosine_std,7,-5.530566590796061,0.10956506202813521,0.10954114269031279,2882480.9403238175,2882564.7060751743,0.0006418937129737401,0.001143863258585509,0.0011404724690305956,-332.5473004775122,-322.07658155821264,971134015.5433817,1247530.2486140728,9.880433744325193e-75,36.95830034667593
sdItemRT,Information value,gpt2_large,30,10,4,mean,cosine_std,7,-5.5306900287556315,0.10934520794711833,0.10932128270345842,2882545.27470709,2882629.040458447,0.0005184557534034795,0.0009240091775686299,0.0009206124821762307,-268.2129172049463,-257.74219828564674,971373794.742767,1007751.0492287874,1.0242968678797826e-60,31.634647311341908
sdItemRT,Information value,gpt2_large,30,10,5,mean,cosine_std,7,-5.530671638656755,0.10937796580414261,0.10935404144044181,2882535.6900082366,2882619.4557595933,0.0005368458522800879,0.0009567670345929091,0.0009533712191596155,-277.7976160584949,-267.32689713919535,971338068.0794522,1043477.7125436068,8.350028294520996e-63,32.09314119975653
sdItemRT,Information value,gpt2_large,30,10,6,mean,cosine_std,7,-5.53062005252482,0.10946984855571151,0.10944592666021413,2882508.8039353057,2882592.5696866624,0.0005884319842150987,0.001048649786161815,0.0010452564389319408,-304.6836889893748,-294.21297007007524,971237858.1015131,1143687.6904826164,1.1583833177058284e-68,33.982715549721846
sdItemRT,Information value,gpt2_large,30,10,7,mean,cosine_std,7,-5.530512241801655,0.10966184525484646,0.10963792851686671,2882452.614280121,2882536.3800314777,0.0006962427073800015,0.0012406464852967591,0.0012372582955845202,-360.8733441741206,-350.40262525482103,971028460.9659666,1353084.8260291815,6.706648545967559e-81,37.57430942383488
sdItemRT,Information value,gpt2_large,30,10,8,mean,cosine_std,7,-5.530498376756274,0.10968653407042361,0.10966261799564792,2882445.387984849,2882529.153736206,0.0007101077527611466,0.0012653353008739154,0.0012619477743657237,-368.09963944600895,-357.6289205267094,971001534.6318932,1380011.1601026058,1.7911332890912592e-82,38.623185252918006
sdItemRT,Information value,gpt2_large,30,10,9,mean,cosine_std,7,-5.530535487892295,0.10962045052972225,0.10959653267977532,2882464.7298636097,2882548.4956149664,0.0006729966167400292,0.0011992517601725483,0.0011958624584931243,-348.7577606854029,-338.28704176610336,971073607.2466412,1307938.5453546047,2.914864545837639e-78,38.264911352685175
sdItemRT,Information value,gpt2_large,30,10,10,mean,cosine_std,7,-5.530601452328529,0.10950297601071945,0.10947905500510935,2882499.1097362014,2882582.875487558,0.0006070321805058398,0.0010817772411697568,0.0010783847838271576,-314.3778880937025,-303.90716917440295,971201728.3439816,1179817.4480141401,8.956480002786707e-71,36.90639716498159
sdItemRT,Information value,gpt2_large,33,11,1,mean,cosine_std,7,-5.530774438200566,0.10919483590144052,0.10917090661840667,2882589.267896876,2882673.033648233,0.0004340463084693269,0.0007736371318908253,0.0007702363971244797,-224.2197274188511,-213.74900849955156,971537794.83117,843750.9608258009,3.9938839209252954e-51,45.29181205360098
sdItemRT,Information value,gpt2_large,33,11,2,mean,cosine_std,7,-5.529805239399342,0.1109198980274535,0.11089601508395774,2882084.133112064,2882167.898863421,0.0014032451096932519,0.0024986992579038025,0.0024953448626755526,-729.3545122309588,-718.8837933116592,969656392.3411548,2725153.45084095,4.601049119283807e-161,51.53761282033452
sdItemRT,Information value,gpt2_large,33,11,3,mean,cosine_std,7,-5.530573305468228,0.10955310399042739,0.10952918433138181,2882484.4399303747,2882568.2056817315,0.0006351790408070102,0.0011319052208776936,0.001128514110099621,-329.04769392032176,-318.5769750010222,971147057.3240689,1234488.4679268599,5.7141428434723356e-74,29.018406790227132
sdItemRT,Information value,gpt2_large,33,11,4,mean,cosine_std,7,-5.530570335272056,0.10955839357865038,0.10953447406169659,2882482.8918997725,2882566.657651129,0.0006381492369786912,0.0011371948091006834,0.0011338038404143935,-330.5957245226018,-320.12500560330227,971141288.3466483,1240257.4453474283,2.6290839312866863e-74,28.127027288085696
sdItemRT,Information value,gpt2_large,33,11,5,mean,cosine_std,7,-5.530522827274248,0.10964299575505942,0.10961907851073438,2882458.1313014105,2882541.897052767,0.0006856572347873069,0.0012217969855097266,0.0012184082894521886,-355.35632288455963,-344.8856039652601,971049018.7738855,1332527.0181102753,1.066058396032375e-79,29.435605783133262
sdItemRT,Information value,gpt2_large,33,11,6,mean,cosine_std,7,-5.530463821511482,0.1097480619438046,0.10972414752182347,2882427.378205926,2882511.143957283,0.0007446629975529362,0.0013268631742548997,0.0013234773005412759,-386.10941836889833,-375.6386994495988,970934430.5592694,1447115.2327263355,2.148907149119644e-86,31.356777635781228
sdItemRT,Information value,gpt2_large,33,11,7,mean,cosine_std,7,-5.530357373168893,0.10993757345643596,0.10991366412521408,2882371.898607149,2882455.6643585055,0.0008511113401423742,0.001516374686886257,0.0015129939039318918,-441.589017146267,-431.11829822696745,970727743.8397741,1653801.952221632,1.8050689433764003e-98,34.4243197557354
sdItemRT,Information value,gpt2_large,33,11,8,mean,cosine_std,7,-5.530354700602058,0.10994233094641248,0.10991842174298883,2882370.5056973854,2882454.271448742,0.0008537839069768793,0.0015211321768627828,0.001517751521706634,-442.9819269096479,-432.51120799034834,970722555.1840422,1658990.6079535484,8.98171730710342e-99,35.42965299158051
sdItemRT,Information value,gpt2_large,33,11,9,mean,cosine_std,7,-5.530414929328532,0.10983511040898808,0.10981119832534925,2882401.896186879,2882485.6619382356,0.0007935551805031693,0.001413911639438381,0.0014105281040670548,-411.59143741615117,-401.1207184968516,970839492.99344,1542052.7985557318,6.099685258588986e-92,35.042432608532565
sdItemRT,Information value,gpt2_large,33,11,10,mean,cosine_std,7,-5.530503389287024,0.1096776085784017,0.10965369226386468,2882448.0004557255,2882531.766207082,0.0007050952220106765,0.0012564098088519993,0.0012530220425824856,-365.48716856958345,-355.0164496502839,971011269.0308237,1370276.7611720562,6.636364886099347e-82,33.77388799054626
sdItemRT,Information value,gpt2_large,36,12,1,mean,cosine_std,7,-5.530733508005466,0.10926775457505489,0.10924382725080128,2882567.9355703527,2882651.7013217094,0.0004749765035692022,0.0008465558055051892,0.0008431570295190927,-245.55205394234508,-235.08133502304554,971458267.6234028,923278.1685929298,8.91014364236318e-56,10.334394181603674
sdItemRT,Information value,gpt2_large,36,12,2,mean,cosine_std,7,-5.529684868641005,0.1111339107577437,0.11111003356317195,2882021.397317268,2882105.1630686247,0.0015236158680300704,0.0027127119881940054,0.002709363341889759,-792.0903070271015,-781.619588107802,969422983.8872845,2958561.9047112465,1.0533485268635792e-174,22.749647537669382
sdItemRT,Information value,gpt2_large,36,12,3,mean,cosine_std,7,-5.530158959184108,0.11029070505106053,0.11026680520584775,2882268.487619247,2882352.2533706035,0.0010495253249267478,0.0018695062815108354,0.0018661349845655595,-545.000005048234,-534.5292861289345,970342608.3415152,2038937.4504805803,5.708151380202542e-121,22.08449908397166
sdItemRT,Information value,gpt2_large,36,12,4,mean,cosine_std,7,-5.530115222314742,0.11036852784567763,0.11034463009098217,2882245.692487776,2882329.4582391325,0.0010932621942929543,0.001947329076127935,0.0019439598696999738,-567.7951365192421,-557.3244175999425,970257732.5579914,2123813.2340043783,6.279467369836828e-126,25.484834567342745
sdItemRT,Information value,gpt2_large,36,12,5,mean,cosine_std,7,-5.530051111521211,0.11048259049218101,0.11045869580149714,2882212.278711517,2882296.0444628736,0.0011573729878238126,0.0020613917226313117,0.0020580255802149505,-601.2089127781801,-590.7381938588805,970133332.5471668,2248213.2448289394,3.3893584474309888e-133,29.01453855645565
sdItemRT,Information value,gpt2_large,36,12,6,mean,cosine_std,7,-5.530009531836788,0.1105565591229144,0.11053266641921533,2882190.607878952,2882274.3736303085,0.0011989526722473443,0.0021353603533647014,0.002131996197933139,-622.8797453432344,-612.4090264239348,970052660.2258942,2328885.566101551,6.559487468406014e-138,32.0636599670775
sdItemRT,Information value,gpt2_large,36,12,7,mean,cosine_std,7,-5.5299187970295,0.11071795143691088,0.11069406306861818,2882143.317986211,2882227.0837375675,0.0012896874795353952,0.0022967526673611793,0.0022933928473359844,-670.1696380842477,-659.6989191649482,969876641.1151367,2504904.676859021,3.40833614119989e-148,35.585525614924904
sdItemRT,Information value,gpt2_large,36,12,8,mean,cosine_std,7,-5.529941662055138,0.11067728359341522,0.11065339413268127,2882155.234963193,2882239.00071455,0.0012668224538971984,0.002256084823865523,0.0022527239113990793,-658.2526611019857,-647.7819421826862,969920994.6377505,2460551.1542452574,1.3306672698719543e-145,37.319868207064744
sdItemRT,Information value,gpt2_large,36,12,9,mean,cosine_std,7,-5.530036473134958,0.11050863230975683,0.11048473831862216,2882204.6493602623,2882288.415111619,0.0011720113740771865,0.0020874335402071287,0.002084068097339964,-608.8382640327327,-598.3675451134332,970104930.5901052,2276615.201890588,7.426063228459021e-135,37.60984882815637
sdItemRT,Information value,gpt2_large,36,12,10,mean,cosine_std,7,-5.5301412489571415,0.11032221840002543,0.11029831940134105,2882259.2572614746,2882343.0230128313,0.001067235551893475,0.001901019630475731,0.001897649180058858,-554.230362820439,-543.7596439011395,970308238.9745705,2073306.817425251,5.605230972850958e-123,37.265357043174376
sdItemRT,Information value,gpt2_large,0,0,1,mean,cosine_std,8,-5.530109231161544,0.10939754576027727,0.10937362192254363,2882242.5699706227,2882326.3357219794,0.0005078571044974112,0.0009050571292347209,0.0009016601983238282,-262.6890285788104,-252.21830965951085,970246106.7022295,985993.4158082008,1.6380835344194763e-59,15.93789225950696
sdItemRT,Information value,gpt2_large,0,0,2,mean,cosine_std,8,-5.526234770635504,0.11627208433981406,0.11624834516959925,2880223.2476379774,2880307.013389334,0.004382317630536647,0.007779595708771514,0.007776383445379453,-2282.011361224111,-2271.5406423048116,962756800.7156837,8475299.402354002,0.0,49.40493862586928
sdItemRT,Information value,gpt2_large,0,0,3,mean,cosine_std,8,-5.528085694085204,0.11299459625855901,0.11297076904671277,2881187.9267288796,2881271.6924802363,0.002531394180836699,0.004502107627516461,0.00449880732249297,-1317.332270321902,-1306.8615514026023,966327383.7917379,4904716.326299787,7.268143563423494e-289,44.001467522629824
sdItemRT,Information value,gpt2_large,0,0,4,mean,cosine_std,8,-5.52854317120414,0.11218265551774786,0.11215880649511678,2881426.3583135433,2881510.1240649,0.002073917061901298,0.003690166886705315,0.00368684477089698,-1078.9006856582128,-1068.4299667389132,967211933.7263296,4020166.3917081356,4.7611015525435514e-237,45.5131019919903
sdItemRT,Information value,gpt2_large,0,0,5,mean,cosine_std,8,-5.528539334102619,0.11218946878209612,0.11216561994248653,2881424.3584622755,2881508.124213632,0.002077754163422263,0.003696980151053575,0.0036936582182667266,-1080.9005369259976,-1070.429818006698,967204511.1741276,4027588.943910122,1.7500835351219878e-237,51.17871196690024
sdItemRT,Information value,gpt2_large,0,0,6,mean,cosine_std,8,-5.528656765013915,0.11198093149477151,0.11195707705332214,2881485.5620440724,2881569.327795429,0.0019603232521259173,0.0034884428637289577,0.0034851153291023396,-1019.6969551290385,-1009.226236209739,967431697.2661552,3800402.8518824577,3.510941163543985e-224,54.98148429031059
sdItemRT,Information value,gpt2_large,0,0,7,mean,cosine_std,8,-5.528804238248016,0.11171897477724713,0.11169511329897686,2881562.423324007,2881646.189075364,0.001812850018025003,0.003226486146204577,0.003223151574757055,-942.8356751943938,-932.3649562750943,967717079.9125792,3515020.205458522,1.7866625810592737e-207,57.43062866994991
sdItemRT,Information value,gpt2_large,0,0,8,mean,cosine_std,8,-5.528981858494487,0.11140336533267448,0.11137949537633507,2881654.996865025,2881738.7626163815,0.0016352297715540587,0.002910876701631926,0.0029075336521152684,-850.262134176679,-839.7914152573794,968060913.2732186,3171186.844819069,2.375843266009037e-187,58.70830863157954
sdItemRT,Information value,gpt2_large,0,0,9,mean,cosine_std,8,-5.529211260484692,0.11099558012015132,0.1109716992096682,2881774.5584294954,2881858.324180852,0.0014058277813493447,0.0025030914891087663,0.0024997374854484056,-730.7005697060376,-720.2298507867381,968505165.3780022,2726934.740035534,2.345176428837583e-161,58.209776291213615
sdItemRT,Information value,gpt2_large,0,0,10,mean,cosine_std,8,-5.529393433721747,0.11067161548005544,0.11064772586706162,2881869.50493457,2881953.2706859265,0.0012236545442938507,0.0021791268490128912,0.0021757641428418184,-635.7540646316484,-625.2833457123488,968858101.1118594,2373999.00617826,1.0397375032652434e-140,57.40354291687572
sdItemRT,Information value,gpt2_large,3,1,1,mean,cosine_std,8,-5.530003529479089,0.10958580221623748,0.10956188343554907,2882187.479522147,2882271.245273504,0.0006135587869522396,0.0010933135851949327,0.001089921711329267,-317.7794770542532,-307.3087581349537,970041015.0897064,1191085.0283312798,1.6263272474886046e-71,15.00565522674743
sdItemRT,Information value,gpt2_large,3,1,2,mean,cosine_std,8,-5.525035373707318,0.11838942488749249,0.1183657425944078,2879598.13635177,2879681.9021031265,0.005581714558722695,0.00989693625644994,0.009893780870187996,-2907.122647431679,-2896.6519285123795,960450113.3568425,10781986.761195183,0.0,49.9034539416236
sdItemRT,Information value,gpt2_large,3,1,3,mean,cosine_std,8,-5.5273883174671665,0.11423088755469757,0.11420709355276693,2880824.4624040774,2880908.228155434,0.003228770798874514,0.005738398923655019,0.005735131828547124,-1680.7965951240622,-1670.3258762047626,964980535.0253574,6251565.092680335,0.0,46.65631759523514
sdItemRT,Information value,gpt2_large,3,1,4,mean,cosine_std,8,-5.527219370119928,0.11453013367871245,0.11450634771529067,2880736.4090740653,2880820.174825422,0.0033977181461128936,0.006037645047669904,0.0060343859910708675,-1768.8499251361936,-1758.379206216894,964654528.3032907,6577571.814746976,0.0,56.58485664364974
sdItemRT,Information value,gpt2_large,3,1,5,mean,cosine_std,8,-5.526663292047371,0.11551436701986095,0.11549060749543971,2880446.5878555854,2880530.353606942,0.003953796218669758,0.007021878388818403,0.007018645771219911,-2058.671143616084,-2048.2004246967845,963582278.2069769,7649821.91106081,0.0,70.34530560599605
sdItemRT,Information value,gpt2_large,3,1,6,mean,cosine_std,8,-5.526410750554468,0.11596099286312944,0.11593724533620964,2880314.966259982,2880398.7320113387,0.004206337711573305,0.007468504232086892,0.007465283611989837,-2190.292739219498,-2179.8220203001983,963095712.0814055,8136388.03663218,0.0,81.29825282081511
sdItemRT,Information value,gpt2_large,3,1,7,mean,cosine_std,8,-5.526097849295309,0.11651405362871348,0.11649032095840661,2880151.8858785233,2880235.65162988,0.004519238970732253,0.008021564997670927,0.008018359234186812,-2353.373120678123,-2342.9024017588235,962493192.9079818,8738907.210055947,0.0,92.1701521538993
sdItemRT,Information value,gpt2_large,3,1,8,mean,cosine_std,8,-5.5259230736480545,0.11682282331641325,0.11679909894044227,2880060.794908482,2880144.560659839,0.004694014617986575,0.0083303346853707,0.008327137216222469,-2444.4640907193534,-2433.993371800054,962156810.9612083,9075289.156829357,0.0,101.47793165738538
sdItemRT,Information value,gpt2_large,3,1,9,mean,cosine_std,8,-5.525956365368012,0.11676401638411682,0.1167402904284427,2880078.1461534235,2880161.91190478,0.0046607228980288795,0.00827152775307427,0.008268328704222894,-2427.1128457779996,-2416.6421268587,962220876.8043194,9011223.313718319,0.0,107.90028813671697
sdItemRT,Information value,gpt2_large,3,1,10,mean,cosine_std,8,-5.525933614109978,0.1168042049293121,0.11678048005320407,2880066.288470751,2880150.054222108,0.00468347415606285,0.008311716298269545,0.008308518328984271,-2438.970528450329,-2428.4998095310293,962177094.3295193,9055005.788518429,0.0,114.2846295060117
sdItemRT,Information value,gpt2_large,6,2,1,mean,cosine_std,8,-5.530242461993694,0.1091602027281392,0.10913627251477054,2882312.0082815695,2882395.774032926,0.0003746262723467453,0.00066771409709665,0.0006643107905507373,-193.25071763200685,-182.7799987127073,970504674.542222,727425.5758156776,2.278675827937054e-44,15.132037709689817
sdItemRT,Information value,gpt2_large,6,2,2,mean,cosine_std,8,-5.5256310186755115,0.1173385452547443,0.11731483473237092,2879908.5793614527,2879992.3451128094,0.004986069590529496,0.008846056623701748,0.00884287300815112,-2596.679637748748,-2586.2089188294485,961594969.7037263,9637130.414311409,0.0,50.42461681757757
sdItemRT,Information value,gpt2_large,6,2,3,mean,cosine_std,8,-5.528455403463592,0.11233848528519952,0.11231464044855066,2881380.614820383,2881464.3805717397,0.0021616848024486046,0.003845996654156969,0.0038426787243308613,-1124.6441788184457,-1114.173459899146,967042168.614569,4189931.503468752,5.444698599173663e-247,37.75643465545734
sdItemRT,Information value,gpt2_large,6,2,4,mean,cosine_std,8,-5.52857766088956,0.11212141232365969,0.11209756165588125,2881444.333923708,2881528.099675065,0.0020394273764807735,0.0036289236926171364,0.0036255999316614496,-1060.9250754932873,-1050.4543565739878,967278653.6981231,3953446.4199146032,3.842103765843205e-233,41.664274899936544
sdItemRT,Information value,gpt2_large,6,2,5,mean,cosine_std,8,-5.528255546016052,0.11269322591213704,0.11266939060471992,2881276.451517014,2881360.2172683706,0.0023615422499894123,0.004200737281094491,0.00419742888050012,-1228.8074821876362,-1218.3367632683367,966655704.6984448,4576395.419592857,1.2553605058823966e-269,50.65210020644717
sdItemRT,Information value,gpt2_large,6,2,6,mean,cosine_std,8,-5.52806411943683,0.11303286909234012,0.11300904290859914,2881176.6822810424,2881260.448032399,0.0025529688292111885,0.004540380461297566,0.0045370811843793435,-1328.57671815902,-1318.1059992397204,966285688.3441318,4946411.773905873,2.6179551866395506e-291,58.611403963992146
sdItemRT,Information value,gpt2_large,6,2,7,mean,cosine_std,8,-5.527800696310961,0.11350004132569946,0.11347622769138799,2881039.3893089173,2881123.155060274,0.0028163919550800998,0.005007552694656914,0.005004265967168187,-1465.869690284133,-1455.3989713648334,965776738.4322846,5455361.685753107,3.844e-321,67.40924625370084
sdItemRT,Information value,gpt2_large,6,2,8,mean,cosine_std,8,-5.527618260542095,0.11382344092568564,0.11379963597870657,2880944.3059754134,2881028.07172677,0.002998827723946107,0.005330952294643088,0.0053276742544867695,-1560.9530237880535,-1550.482304868754,965424418.2682183,5807681.849819422,0.0,75.5399495054419
sdItemRT,Information value,gpt2_large,6,2,9,mean,cosine_std,8,-5.527570867356372,0.11390743440531848,0.11388363171461702,2880919.605215733,2881003.3709670897,0.003046220909668662,0.0054149457742759255,0.0054116699903972165,-1585.6537834685296,-1575.18306454923,965332913.527563,5899186.590474725,0.0,81.78102315270536
sdItemRT,Information value,gpt2_large,6,2,10,mean,cosine_std,8,-5.527491146540446,0.11404870318758498,0.11402490429172074,2880878.055683122,2880961.8214344787,0.003125941725595105,0.005556214556542427,0.00555294256750094,-1627.2033160794526,-1616.732597160153,965179011.5420698,6053088.575967908,0.0,88.17307807622397
sdItemRT,Information value,gpt2_large,9,3,1,mean,cosine_std,8,-5.529497654134471,0.11048622381666162,0.11046232922357813,2881923.823363037,2882007.5891143936,0.0011194341315698964,0.001993735185619072,0.0019903674993583254,-581.4356361646205,-570.964917245321,969060071.7428257,2172028.375211954,6.774903451454625e-129,46.469808646816084
sdItemRT,Information value,gpt2_large,9,3,2,mean,cosine_std,8,-5.522010038099705,0.1237076549613837,0.12368411552942937,2878021.367737109,2878105.1334884656,0.00860705016633645,0.015215166330341146,0.015212153805209572,-4483.891262092628,-4473.420543173328,954656291.4341929,16575808.683844805,0.0,101.19440816329382
sdItemRT,Information value,gpt2_large,9,3,3,mean,cosine_std,8,-5.526931520944684,0.11503975051323523,0.11501597823941245,2880586.385538118,2880670.1512894747,0.0036855673213569418,0.006547261882192679,0.006544016515192652,-1918.873461083509,-1908.4027421642095,964099338.1089995,7132762.00903821,0.0,74.50480147915084
sdItemRT,Information value,gpt2_large,9,3,4,mean,cosine_std,8,-5.527566519888976,0.1139151388889107,0.11389133640517113,2880917.3393678954,2881001.105119252,0.00305056837706541,0.005422650257868145,0.005419374680951328,-1587.919631306082,-1577.4489123867825,965324520.057307,5907580.060730696,0.0,75.64250394937616
sdItemRT,Information value,gpt2_large,9,3,5,mean,cosine_std,8,-5.527318707214095,0.11435419619514864,0.11433040550560036,2880788.1823754995,2880871.9481268562,0.003298381051946464,0.005861707564106089,0.005858443781380562,-1717.0766237019561,-1706.6059047826566,964846199.2981753,6385900.819862366,0.0,87.35064903193208
sdItemRT,Information value,gpt2_large,9,3,6,mean,cosine_std,8,-5.527149103159761,0.11465456348682512,0.11463078086590317,2880699.7867776295,2880783.5525289862,0.0034679851062797695,0.006162074855782573,0.006158819141683369,-1805.472221571952,-1795.0015026526526,964518971.1461054,6713128.971932292,0.0,98.41414447232779
sdItemRT,Information value,gpt2_large,9,3,7,mean,cosine_std,8,-5.5268783654377005,0.11513382653399695,0.11511005678729436,2880558.681525744,2880642.4472771008,0.003738722828340535,0.006641337902954403,0.006638095063074556,-1946.577473457437,-1936.1067545381375,963996849.1786764,7235250.939361334,0.0,110.38375514713528
